model,seed,epoch,train_loss,val_loss,val_overall_rmse,val_yaw_rmse,val_translation_rmse,val_yaw_r2,best_val_loss,patience_wait,train_data_gen_seconds,train_step_seconds
optic_lobe_seeded,2,3,0.0332222684685673,0.031458353623747826,0.1773650348186493,0.14070004224777222,0.19310417771339417,0.05340838432312012,0.031458353623747826,0,44.816480602894444,114.13157244585454
optic_lobe_seeded,2,4,0.030889989661851098,0.028466253355145455,0.16871944069862366,0.14447522163391113,0.17961855232715607,-0.019654035568237305,0.028466253355145455,0,43.75409361399943,114.1778005452361
optic_lobe_seeded,2,5,0.02808569156165634,0.02551735807210207,0.15974153578281403,0.13218815624713898,0.17186960577964783,0.161879301071167,0.02551735807210207,0,44.22148473194102,114.11806212045485
optic_lobe_seeded,2,6,0.025782235259456294,0.024798524938523768,0.15747547149658203,0.11599880456924438,0.17455634474754333,0.3404327630996704,0.024798524938523768,0,44.96745778695913,114.04347116989084
optic_lobe_seeded,2,7,0.02350216836535505,0.02281252822528283,0.15103816986083984,0.11741247028112411,0.1653055101633072,0.3409923315048218,0.02281252822528283,0,44.22629221092211,114.00351396756014
optic_lobe_seeded,2,8,0.0223861631937325,0.021901532262563705,0.14799165725708008,0.11176200956106186,0.16311627626419067,0.40443480014801025,0.021901532262563705,0,44.99680739012547,114.03278070385568
optic_lobe_seeded,2,9,0.021443117928824255,0.02107016121347745,0.1451556384563446,0.10596797615289688,0.16121603548526764,0.4796295762062073,0.02107016121347745,0,44.880406085576396,114.03595330665121
optic_lobe_seeded,2,10,0.02071096392880593,0.019650015359123547,0.14017850160598755,0.10783475637435913,0.15382078289985657,0.425533652305603,0.019650015359123547,0,45.042805123724975,114.13973111391533
optic_lobe_seeded,2,11,0.02013709277712873,0.022936865997811157,0.15144921839237213,0.10195334255695343,0.1709035187959671,0.5102182030677795,0.019650015359123547,1,44.95156852348009,114.17509551148396
optic_lobe_seeded,2,12,0.019735283830336164,0.018370441067963837,0.13553759455680847,0.09790897369384766,0.150872603058815,0.5352075695991516,0.018370441067963837,0,45.13943444908364,114.0912198611768
optic_lobe_seeded,2,13,0.01871304580542658,0.017786128073930742,0.13336464762687683,0.09566155821084976,0.14867283403873444,0.5545838475227356,0.017786128073930742,0,44.08854606474051,114.13724624493625
optic_lobe_seeded,2,14,0.01848270491297756,0.018401707460482915,0.13565289974212646,0.09634172171354294,0.15153107047080994,0.5500136017799377,0.017786128073930742,1,44.45702827983769,114.07172973791603
optic_lobe_seeded,2,15,0.018368442808943137,0.020806141197681427,0.14424334466457367,0.09337450563907623,0.16385914385318756,0.5732455253601074,0.017786128073930742,2,44.906977308914065,114.24369884619955
optic_lobe_seeded,2,16,0.017612940784809846,0.017242776540418465,0.13131175935268402,0.10007930546998978,0.14441680908203125,0.500427782535553,0.017242776540418465,0,44.79856441565789,114.10859409108525
optic_lobe_seeded,2,17,0.016783118893259338,0.015915822765479485,0.12615792453289032,0.0880679041147232,0.1414063423871994,0.6213979721069336,0.015915822765479485,0,45.03692831407534,114.01053825009149
optic_lobe_seeded,2,18,0.017036679779578533,0.016161487593005102,0.12712784111499786,0.08967114239931107,0.14220325648784637,0.6207728385925293,0.015915822765479485,1,44.23338687425712,114.15123568888521
optic_lobe_seeded,2,19,0.016321453764768585,0.01648668423295021,0.12840048968791962,0.09347663819789886,0.14269226789474487,0.5729175806045532,0.015915822765479485,2,45.0282517253072,114.15716811141465
optic_lobe_seeded,2,20,0.016118170686864428,0.016013463865965603,0.1265443116426468,0.0864267498254776,0.14242680370807648,0.6396776437759399,0.015915822765479485,3,44.27770453074481,114.12404557497939
optic_lobe_seeded,2,21,0.016152763453179172,0.0165430786088109,0.12861990928649902,0.08650252968072891,0.1451663225889206,0.6527536511421204,0.015915822765479485,4,45.07570935692638,114.06424207042437
optic_lobe_seeded,2,22,0.01599757063335606,0.01627052519470453,0.1275559663772583,0.08964382857084274,0.14278578758239746,0.6085104942321777,0.015915822765479485,5,44.245067925076,114.19422741601011
optic_lobe_seeded,2,23,0.015572862087615899,0.01520324864735206,0.12330145388841629,0.09453760832548141,0.13541117310523987,0.5718662738800049,0.01520324864735206,0,45.03904556093039,113.96956488664728
optic_lobe_seeded,2,24,0.014958294507648264,0.014490298771609863,0.12037565559148788,0.082733653485775,0.1353255659341812,0.6662288904190063,0.014490298771609863,0,44.19080924842274,114.12366804317571
optic_lobe_seeded,2,25,0.014888366657708372,0.014519296213984489,0.12049604207277298,0.08167167007923126,0.13580796122550964,0.6673999428749084,0.014490298771609863,1,44.434842283895705,114.04935658612521
optic_lobe_seeded,2,26,0.015160340223727482,0.01450435391937693,0.12043402343988419,0.0865015834569931,0.1342208981513977,0.6383497714996338,0.014490298771609863,2,45.0683424968156,114.08016364276409
optic_lobe_seeded,2,27,0.014743374128426825,0.014998137640456358,0.12246688455343246,0.08012241870164871,0.13887907564640045,0.6793570518493652,0.014490298771609863,3,44.96935455367202,114.10501319513423
optic_lobe_seeded,2,28,0.014560141587363823,0.013957551928857963,0.11814207583665848,0.08056321740150452,0.13300791382789612,0.692348837852478,0.013957551928857963,0,44.349210195825435,114.10644423472695
optic_lobe_seeded,2,29,0.014354826589780195,0.013582592209180197,0.11654438078403473,0.07998181879520416,0.13105472922325134,0.6942800283432007,0.013582592209180197,0,45.00656954618171,113.97420702746604
optic_lobe_seeded,2,30,0.014134114441860999,0.01383062582463026,0.11760367453098297,0.08185947686433792,0.13189180195331573,0.6732701063156128,0.013582592209180197,1,45.03356713062385,114.01897891546832
optic_lobe_seeded,3,1,3.5358180037566593,0.03607851689060529,0.18994346261024475,0.14817455410957336,0.20770153403282166,-0.03852486610412598,0.03607851689060529,0,44.98828078008955,114.07018744316883
optic_lobe_seeded,3,2,0.03521447583500828,0.03437451124191284,0.18540364503860474,0.14574281871318817,0.20233944058418274,-0.015660524368286133,0.03437451124191284,0,43.93095513922162,114.00345808069687
optic_lobe_seeded,3,3,0.03241257956251502,0.03062369916588068,0.1749962866306305,0.1423148512840271,0.18923215568065643,0.010612070560455322,0.03062369916588068,0,44.16151147399796,113.99859472521348
optic_lobe_seeded,3,4,0.029938985074737242,0.028254424904783568,0.16809053719043732,0.13616327941417694,0.18196533620357513,0.1107138991355896,0.028254424904783568,0,44.77843584679067,114.09509314590832
optic_lobe_seeded,3,5,0.027558580453374556,0.027469194680452346,0.1657383292913437,0.1285577416419983,0.18149437010288239,0.18988162279129028,0.027469194680452346,0,44.942330888006836,113.98471728019649
optic_lobe_seeded,3,6,0.02572354684982981,0.024351900381346544,0.15605095028877258,0.1201733872294426,0.1711929440498352,0.3096352219581604,0.024351900381346544,0,44.825655917986296,114.03637876437278
optic_lobe_seeded,3,7,0.02384240185575826,0.0219534020870924,0.14816680550575256,0.11078114062547684,0.1636883020401001,0.4148428440093994,0.0219534020870924,0,44.95457221270772,114.00651686161291
optic_lobe_seeded,3,8,0.02228563664747136,0.022103213829298814,0.148671492934227,0.10780610889196396,0.16535937786102295,0.46142011880874634,0.0219534020870924,1,44.97648983518593,114.0238340763608
optic_lobe_seeded,3,9,0.02128988565610988,0.019842619759341082,0.140863835811615,0.10297991335391998,0.15640169382095337,0.4760955572128296,0.019842619759341082,0,45.027956078061834,114.09414999035653
optic_lobe_seeded,3,10,0.021442476939409972,0.023820938542485237,0.15434032678604126,0.12460345774888992,0.16723740100860596,0.26842331886291504,0.019842619759341082,1,44.96163259702735,113.99878305901075
optic_lobe_seeded,3,11,0.019674646362130132,0.0188730513677001,0.1373792290687561,0.0988965630531311,0.15303365886211395,0.5257837176322937,0.0188730513677001,0,44.28996117343195,114.09057191177271
optic_lobe_seeded,3,12,0.018677614775619338,0.018179269134998323,0.1348305195569992,0.09333591908216476,0.15137071907520294,0.5759777426719666,0.018179269134998323,0,45.027444843784906,114.14793934184127
optic_lobe_seeded,3,13,0.018620251677930355,0.018694006279110907,0.1367260217666626,0.10258418321609497,0.15092794597148895,0.48981064558029175,0.018179269134998323,1,45.15052421018481,113.96914147894131
optic_lobe_seeded,3,14,0.018301852706021495,0.019795298390090466,0.14069576561450958,0.09432484209537506,0.15888473391532898,0.5645145773887634,0.018179269134998323,2,44.28509562177351,114.01531765016261
optic_lobe_seeded,3,15,0.017453668492713143,0.016350056137889625,0.12786734104156494,0.09203001111745834,0.14244405925273895,0.5775564312934875,0.016350056137889625,0,44.25535003369441,113.95636669971282
optic_lobe_seeded,3,16,0.016711728254865322,0.016450399750222763,0.1282591074705124,0.09063306450843811,0.14341691136360168,0.5990216732025146,0.016350056137889625,1,44.22376586328028,113.8279816940194
optic_lobe_seeded,3,17,0.016852269235200116,0.017734324249128502,0.13317027688026428,0.08891736716032028,0.15049363672733307,0.6271216869354248,0.016350056137889625,2,44.27531617094064,113.95394058444072
optic_lobe_seeded,3,18,0.01639164690859616,0.01585605883349975,0.125920832157135,0.08776739984750748,0.14118260145187378,0.6234939098358154,0.01585605883349975,0,44.176142957876436,114.00263312342577
optic_lobe_seeded,3,19,0.016483513066279036,0.01631969101727009,0.1277485489845276,0.08715169876813889,0.14381173253059387,0.6336075067520142,0.01585605883349975,1,44.70507570699556,114.10821509658126
optic_lobe_seeded,3,20,0.016118372238374184,0.016636238091935714,0.1289815455675125,0.08806204795837402,0.14517875015735626,0.6401200294494629,0.01585605883349975,2,44.97550877666799,114.16709124698536
optic_lobe_seeded,3,21,0.015728165974308338,0.01504829420397679,0.12267149239778519,0.0847887322306633,0.13776014745235443,0.6497681140899658,0.01504829420397679,0,44.94126836309442,114.05970854108455
optic_lobe_seeded,3,22,0.015410150354728102,0.014768652990460396,0.12152634561061859,0.08824171870946884,0.13512834906578064,0.6269920468330383,0.014768652990460396,0,44.187628888117615,113.89000153524103
optic_lobe_seeded,3,23,0.015308605560234615,0.015922042603294054,0.12618257105350494,0.09063681960105896,0.1406254917383194,0.5994159579277039,0.014768652990460396,1,45.054730272095185,113.95666950801387
optic_lobe_seeded,3,24,0.0149898374453187,0.013923042422781388,0.11799594014883041,0.08154895156621933,0.13251204788684845,0.6683987379074097,0.013923042422781388,0,44.244896827905905,114.03712677990552
optic_lobe_seeded,3,25,0.014769114753497499,0.014150779787451028,0.1189570501446724,0.08277986943721771,0.1334162950515747,0.6688002347946167,0.013923042422781388,1,44.268213414703496,113.87887140980456
optic_lobe_seeded,3,26,0.014772874649081912,0.015319140814244746,0.12377051264047623,0.08194290846586227,0.14007630944252014,0.6646206378936768,0.013923042422781388,2,44.18246891302988,114.07790076825768
optic_lobe_seeded,3,27,0.015005642302068217,0.013837099447846413,0.11763119697570801,0.08273705095052719,0.13165464997291565,0.6755222082138062,0.013837099447846413,0,44.167451147106476,113.98586968611926
optic_lobe_seeded,3,28,0.01465586110550378,0.013737588499983152,0.11720746010541916,0.07968997210264206,0.13202700018882751,0.6965069770812988,0.013737588499983152,0,45.07142754155211,114.03840159106767
optic_lobe_seeded,3,29,0.014623115810432604,0.014233186064908901,0.1193029135465622,0.08223199844360352,0.1340474784374237,0.6702896356582642,0.013737588499983152,1,44.31629129714565,114.08577749837423
optic_lobe_seeded,3,30,0.013948458353323596,0.015020895035316546,0.12255976349115372,0.08290664106607437,0.13818319141864777,0.6760077476501465,0.013737588499983152,2,44.21112172154244,113.97438710991992
random_weight_topology,1,1,3.4453542335890233,0.035167804236213365,0.18753081560134888,0.14602172374725342,0.20515970885753632,-0.015478968620300293,0.035167804236213365,0,44.44030535966158,113.97344481246546
random_weight_topology,1,2,0.03533761788691793,0.0317834305887421,0.1782790720462799,0.1435648798942566,0.19331242144107819,0.022142767906188965,0.0317834305887421,0,44.24111843010178,113.9718519950402
random_weight_topology,1,3,0.031050313117780854,0.02838946636766195,0.16849173605442047,0.1385011225938797,0.18163944780826569,0.09264707565307617,0.02838946636766195,0,44.16133007296594,113.97037087928038
random_weight_topology,1,4,0.027112656006855623,0.02589950170367956,0.1609332114458084,0.13326624035835266,0.17311646044254303,0.15079116821289062,0.02589950170367956,0,44.180933458323125,113.86046333791455
random_weight_topology,1,5,0.024742398424340145,0.02665409861753384,0.1632608324289322,0.13723471760749817,0.174826979637146,0.07998669147491455,0.02589950170367956,1,44.47656100965105,113.86111451569013
random_weight_topology,1,6,0.023475669430834907,0.021637128417690596,0.14709563553333282,0.11171288788318634,0.16191302239894867,0.4014119505882263,0.021637128417690596,0,44.31032451282954,113.75293286639499
random_weight_topology,1,7,0.021967032445328577,0.02240685566018025,0.1496891975402832,0.10963254421949387,0.16613434255123138,0.41084301471710205,0.021637128417690596,1,44.213602851727046,113.83155820256798
random_weight_topology,1,8,0.021555876891527857,0.025265133505066237,0.1589500904083252,0.11525502055883408,0.1767931878566742,0.3649883270263672,0.021637128417690596,2,43.996029593166895,113.9468193781795
random_weight_topology,1,9,0.021229378493236643,0.02059800506879886,0.1435200423002243,0.10633282363414764,0.15888254344463348,0.4608922600746155,0.02059800506879886,0,44.337614710384514,113.84335502621252
random_weight_topology,1,10,0.019925054229263748,0.019097196000317732,0.13819260895252228,0.10409943014383316,0.1524055153131485,0.49781930446624756,0.019097196000317732,0,44.28307393210707,113.91141977510415
random_weight_topology,1,11,0.01910891775707049,0.018235144764184953,0.13503757119178772,0.10492300987243652,0.1478116661310196,0.4561382532119751,0.018235144764184953,0,44.16993067407748,113.85870794620132
random_weight_topology,1,12,0.018556423911026545,0.019112696684896947,0.13824866712093353,0.10774653404951096,0.1512097418308258,0.4529761075973511,0.018235144764184953,1,44.60486579267308,113.90796292270534
random_weight_topology,1,13,0.018336983577215245,0.01752364533022046,0.13237690925598145,0.0990763008594513,0.14621010422706604,0.5240584015846252,0.01752364533022046,0,44.09001630684361,113.82678946468513
random_weight_topology,1,14,0.01756092856105949,0.016777055493245523,0.1295262724161148,0.09849561750888824,0.14253026247024536,0.5278011560440063,0.016777055493245523,0,44.14842545671854,113.79832568980055
random_weight_topology,1,15,0.017609933337994984,0.01786950385818879,0.13367685675621033,0.08975770324468613,0.15091724693775177,0.6094163656234741,0.016777055493245523,1,44.068864337634295,113.83150908100652
random_weight_topology,1,16,0.016835970637787665,0.019470506471892197,0.1395367532968521,0.09266247600317001,0.15783719718456268,0.5797291398048401,0.016777055493245523,2,44.165873641264625,113.90126090671401
random_weight_topology,1,17,0.016570240066253714,0.016705272595087688,0.12924887239933014,0.09218059480190277,0.1442541480064392,0.5761728286743164,0.016705272595087688,0,44.033295968722086,113.81831205560593
random_weight_topology,1,18,0.016174186513360056,0.015653298298517863,0.12511314451694489,0.08600904047489166,0.14064548909664154,0.6388930082321167,0.015653298298517863,0,44.174106284219306,113.74754324101377
random_weight_topology,1,19,0.01574797984212637,0.014458627657343943,0.12024403363466263,0.08480630069971085,0.1345060169696808,0.6608043909072876,0.014458627657343943,0,44.28583770990372,113.86008300585672
random_weight_topology,1,20,0.01565529167252992,0.014744389243423939,0.12142647802829742,0.08436891436576843,0.13622598350048065,0.6520870923995972,0.014458627657343943,1,44.20302286942024,113.8397563509061
random_weight_topology,1,21,0.015456459711172751,0.016498376615345478,0.12844599783420563,0.09447538107633591,0.1424245536327362,0.5694414377212524,0.014458627657343943,2,44.394942439044826,113.81419198832009
random_weight_topology,1,22,0.015299088561109134,0.015881607805689178,0.12602224946022034,0.08483073115348816,0.14221206307411194,0.666046142578125,0.014458627657343943,3,44.39830286591314,113.91872859449359
random_weight_topology,1,23,0.01479697419729616,0.014735863947619995,0.12139136344194412,0.08222002536058426,0.13683460652828217,0.6706675291061401,0.014458627657343943,4,44.48976750730071,113.91456048423424
random_weight_topology,1,24,0.014753029282603945,0.015367959315578142,0.12396757304668427,0.08640026301145554,0.13899438083171844,0.6423976421356201,0.014458627657343943,5,44.98853876069188,113.91695521998918
random_weight_topology,1,25,0.014869320538959332,0.01484672970448931,0.12184716016054153,0.08295855671167374,0.1372188925743103,0.6644117832183838,0.014458627657343943,6,44.204618894844316,113.73249331623083
random_weight_topology,1,26,0.014576088883248822,0.013056507520377635,0.114265076816082,0.07987209409475327,0.1280427873134613,0.6818956732749939,0.013056507520377635,0,44.38825870968867,113.80047103733523
random_weight_topology,1,27,0.0141872890027506,0.014702888671308756,0.12125546485185623,0.0793193057179451,0.137508362531662,0.6959125995635986,0.013056507520377635,1,44.12919959874125,113.8239097854821
random_weight_topology,1,28,0.014251614741182753,0.014732536983986695,0.12137766182422638,0.08129413425922394,0.13709279894828796,0.6699103116989136,0.013056507520377635,2,44.20452586206375,113.95039823825937
random_weight_topology,1,29,0.015025173886013883,0.01381134707480669,0.11752168834209442,0.08064836263656616,0.1321548968553543,0.6916982531547546,0.013056507520377635,3,44.307744925958104,113.76193245017203
random_weight_topology,1,30,0.014265705159466182,0.014212811241547267,0.11921749264001846,0.09059596061706543,0.1312074065208435,0.607753574848175,0.013056507520377635,4,44.17095303640235,113.88063046825118
random_weight_topology,2,1,3.4014462956094316,0.03539544753730297,0.1881367713212967,0.1492961198091507,0.20481331646442413,-0.057489633560180664,0.03539544753730297,0,45.10912413318874,113.87672870146343
random_weight_topology,2,2,0.03464774337730237,0.031388128797213234,0.17716695368289948,0.14439891278743744,0.1914592683315277,0.013726115226745605,0.031388128797213234,0,44.30960101308301,113.90678742912132
random_weight_topology,2,3,0.03133477004511016,0.029797442692021527,0.17261935770511627,0.1356360912322998,0.1884080469608307,0.1203199028968811,0.029797442692021527,0,44.30209162464598,113.82798800297314
random_weight_topology,2,4,0.02807077471432941,0.025734916577736536,0.16042105853557587,0.12090876698493958,0.1768980175256729,0.2858627438545227,0.025734916577736536,0,44.17112628481118,113.84776780987158
random_weight_topology,2,5,0.025733335129916667,0.024382371020813785,0.15614855289459229,0.12605594098567963,0.16919957101345062,0.2378365397453308,0.024382371020813785,0,44.34177419974003,113.82693904946791
random_weight_topology,2,6,0.02381718173356993,0.02289461443821589,0.15130966901779175,0.11284736543893814,0.1672561913728714,0.3757839798927307,0.02289461443821589,0,44.96512710041134,113.8049438741873
random_weight_topology,2,7,0.022437910163508993,0.022530585465331873,0.1501019150018692,0.11088055372238159,0.16627857089042664,0.4122769236564636,0.022530585465331873,0,44.30130260303849,113.89209221559577
random_weight_topology,2,8,0.021335740480571984,0.02042976307372252,0.1429327130317688,0.10667173564434052,0.15797223150730133,0.4574502110481262,0.02042976307372252,0,44.36501312738983,113.85670842224499
random_weight_topology,2,9,0.02025995347648859,0.0194483016928037,0.13945716619491577,0.10522425174713135,0.1537412852048874,0.4869081974029541,0.0194483016928037,0,44.420756029488984,113.88268336927285
random_weight_topology,2,10,0.01999281385381307,0.018865542920927205,0.1373519003391266,0.10606175661087036,0.15057805180549622,0.44426894187927246,0.018865542920927205,0,45.03925565502141,113.88723921368364
random_weight_topology,2,11,0.019221125037542412,0.02206813928981622,0.14855347573757172,0.09698665142059326,0.168519988656044,0.5567756295204163,0.018865542920927205,1,44.37725797196617,113.88525913946796
random_weight_topology,2,12,0.018364134949765035,0.01738042663782835,0.13183484971523285,0.09832844883203506,0.14572709798812866,0.5312163829803467,0.01738042663782835,0,44.43153670307947,113.86140145303216
random_weight_topology,2,13,0.017700668916638407,0.016762607265263796,0.12947048246860504,0.09232402592897415,0.14450615644454956,0.5851218700408936,0.016762607265263796,0,44.95274792268174,113.7074334382196
random_weight_topology,2,14,0.0175907477603427,0.019739773434897263,0.1404983103275299,0.10248056054115295,0.15607215464115143,0.4908408522605896,0.016762607265263796,1,44.14833795384038,113.72281304508215
random_weight_topology,2,15,0.017077426579115648,0.01783998105674982,0.13356637954711914,0.10556679964065552,0.14556017518043518,0.45452338457107544,0.016762607265263796,2,44.56413646839792,108.62163263960974
random_weight_topology,2,16,0.016505856246554425,0.01598605259011189,0.12643595039844513,0.08977983891963959,0.1412404477596283,0.5979617238044739,0.01598605259011189,0,44.282702499011066,99.14658682642039
random_weight_topology,2,17,0.0161228161039097,0.014935352001339197,0.12221027910709381,0.08515306562185287,0.13703098893165588,0.6460448503494263,0.014935352001339197,0,44.27580161363585,99.15524432109669
random_weight_topology,2,18,0.016035532073250838,0.015057824086397886,0.12271032482385635,0.0847305878996849,0.1378299593925476,0.6614097356796265,0.014935352001339197,1,44.98950752359815,99.20833923644386
random_weight_topology,2,19,0.015565777723012226,0.016131629608571528,0.12701034545898438,0.08542660623788834,0.14334766566753387,0.6433092355728149,0.014935352001339197,2,44.33918132825056,99.18154925463023
random_weight_topology,2,20,0.015494509979284235,0.014986947365105151,0.12242119014263153,0.08584734052419662,0.13709679245948792,0.6444926261901855,0.014935352001339197,3,45.04271563398652,99.18066447676392
random_weight_topology,2,21,0.015343439253047108,0.01549768956998984,0.12448971718549728,0.08997943252325058,0.13855822384357452,0.6242780685424805,0.014935352001339197,4,44.32052507658955,99.15757420414593
random_weight_topology,2,22,0.015308378863015346,0.017864016257226466,0.1336563378572464,0.10772339999675751,0.14489240944385529,0.43467336893081665,0.014935352001339197,5,44.09623457683483,99.17581095569767
random_weight_topology,2,23,0.015247735580695526,0.01591050758336981,0.1261368691921234,0.084567591547966,0.14244264364242554,0.657407283782959,0.014935352001339197,6,45.00994316255674,99.1813982509193
random_weight_topology,2,24,0.014561160560697317,0.01445841354628404,0.120243139564991,0.08150918781757355,0.13552020490169525,0.676035463809967,0.01445841354628404,0,44.25080615590559,99.16904014273314
