seed,model,task,split,T,noise_std,epochs_ran,final_train_loss,best_val_loss,trainable_parameter_count,frozen_edge_count,recurrent_parameter_count,trainable_recurrent_parameter_count,recurrent_train_mode,K,latency_ms_per_sequence,mse,heading_angular_error,position_rmse,final_home_vector_cosine,final_displacement_error,bump_mse,heading_bump_angular_error,home_bearing_angular_error,home_distance_rmse,final_home_bearing_angular_error,final_home_distance_error,drift_slope_vs_T
1,connectome_bpu,cx_landmark_bump,test_noise,200,0.0,20,0.04829436347265787,0.04761867178604007,537837,0,511930,511930,observed,3,0.33674942187644774,0.10622458625584841,0.9632142782211304,2.6941795349121094,0.9947952032089233,1.5339767932891846,0.07996014505624771,0.9632142782211304,0.11592330783605576,2.6941795349121094,0.06922279298305511,1.5339767932891846,0.004302741714886257
1,connectome_bpu,cx_landmark_bump,test_noise,200,0.05,20,0.04829436347265787,0.04761867178604007,537837,0,511930,511930,observed,3,0.33674942187644774,0.11624599481001496,0.9774937629699707,2.8485026359558105,0.9936622977256775,1.6825183629989624,0.0809275433421135,0.9774937629699707,0.15502464771270752,2.8485026359558105,0.08066154271364212,1.6825183629989624,0.004302741714886257
1,connectome_bpu,cx_landmark_bump,test_noise,200,0.1,20,0.04829436347265787,0.04761867178604007,537837,0,511930,511930,observed,3,0.33674942187644774,0.14843086805194616,1.008373498916626,3.30609393119812,0.9894912838935852,2.042084217071533,0.08327791839838028,1.008373498916626,0.23747025430202484,3.30609393119812,0.11123788356781006,2.042084217071533,0.004302741714886257
1,connectome_bpu,cx_landmark_bump,test_noise,200,0.2,20,0.04829436347265787,0.04761867178604007,537837,0,511930,511930,observed,3,0.33674942187644774,0.26927985809743404,1.102752447128296,4.8849921226501465,0.9728323817253113,3.1532886028289795,0.08932963013648987,1.102752447128296,0.4522668719291687,4.8849921226501465,0.18301628530025482,3.1532886028289795,0.004302741714886257
2,connectome_bpu,cx_landmark_bump,test,50,0.0,20,0.046777620345731324,0.04174199886620045,537837,0,511930,511930,observed,3,0.3367556343732758,0.04057255736552179,0.2947092652320862,1.4047647714614868,0.9981287717819214,1.0756216049194336,0.029252395033836365,0.2947092652320862,0.08093898743391037,1.4047647714614868,0.04636896401643753,1.0756216049194336,0.01154433744294303
2,connectome_bpu,cx_landmark_bump,test,100,0.0,20,0.046777620345731324,0.04174199886620045,537837,0,511930,511930,observed,3,0.3367556343732758,0.07932139839977026,0.6453980207443237,3.199704885482788,0.9970585107803345,1.7056421041488647,0.057591650635004044,0.6453980207443237,0.10025149583816528,3.199704885482788,0.0581059567630291,1.7056421041488647,0.01154433744294303
2,connectome_bpu,cx_landmark_bump,test,200,0.0,20,0.046777620345731324,0.04174199886620045,537837,0,511930,511930,observed,3,0.3367556343732758,0.15495079662650824,0.9471556544303894,7.331229209899902,0.9818975925445557,2.8178329467773438,0.08062203973531723,0.9471556544303894,0.14142045378684998,7.331229209899902,0.11133096367120743,2.8178329467773438,0.01154433744294303
2,connectome_bpu,cx_landmark_bump,test_noise,200,0.0,20,0.046777620345731324,0.04174199886620045,537837,0,511930,511930,observed,3,0.3367556343732758,0.1502235122025013,0.9368975758552551,7.270063400268555,0.9834287166595459,2.886826992034912,0.0797407478094101,0.9368975758552551,0.1399870365858078,7.270063400268555,0.10963164269924164,2.886826992034912,0.01154433744294303
2,connectome_bpu,cx_landmark_bump,test_noise,200,0.05,20,0.046777620345731324,0.04174199886620045,537837,0,511930,511930,observed,3,0.3367556343732758,0.16326551884412766,0.9517024159431458,7.173413276672363,0.9814205169677734,2.9495503902435303,0.08111206442117691,0.9517024159431458,0.1854478120803833,7.173413276672363,0.12320834398269653,2.9495503902435303,0.01154433744294303
2,connectome_bpu,cx_landmark_bump,test_noise,200,0.1,20,0.046777620345731324,0.04174199886620045,537837,0,511930,511930,observed,3,0.3367556343732758,0.19805326033383608,0.983399510383606,7.347275733947754,0.975736677646637,3.1990349292755127,0.08385629206895828,0.983399510383606,0.26828551292419434,7.347275733947754,0.15007537603378296,3.1990349292755127,0.01154433744294303
