seed,model,task,split,T,noise_std,epochs_ran,final_train_loss,best_val_loss,trainable_parameter_count,frozen_edge_count,recurrent_parameter_count,trainable_recurrent_parameter_count,recurrent_train_mode,K,latency_ms_per_sequence,mse,heading_angular_error,position_rmse,final_home_vector_cosine,final_displacement_error,bump_mse,heading_bump_angular_error,home_bearing_angular_error,home_distance_rmse,final_home_bearing_angular_error,final_home_distance_error,drift_slope_vs_T
1,random,cx_polar_bump,test,50,0.0,20,0.40366309956659246,0.40680701844394207,22943,511930,511930,0,frozen,3,0.5895130968838203,0.39992110431194305,1.1492098569869995,6.621224403381348,0.3826202154159546,7.675729751586914,0.07256784290075302,1.1492098569869995,0.7459695339202881,6.621224403381348,1.083776593208313,7.675729751586914,0.09702961921691895
1,random,cx_polar_bump,test,100,0.0,20,0.40366309956659246,0.40680701844394207,22943,511930,511930,0,frozen,3,0.5895130968838203,0.5572524927556515,1.3467049598693848,10.83812427520752,0.25203076004981995,13.60450267791748,0.0777285248041153,1.3467049598693848,0.961841881275177,10.83812427520752,1.2465883493423462,13.60450267791748,0.09702961921691895
1,random,cx_polar_bump,test,200,0.0,20,0.40366309956659246,0.40680701844394207,22943,511930,511930,0,frozen,3,0.5895130968838203,0.8012945763766766,1.4648120403289795,18.15683364868164,0.15818999707698822,22.44563102722168,0.08053576946258545,1.4648120403289795,1.1338067054748535,18.15683364868164,1.3649811744689941,22.44563102722168,0.09702961921691895
1,random,cx_polar_bump,test_noise,200,0.0,20,0.40366309956659246,0.40680701844394207,22943,511930,511930,0,frozen,3,0.5895130968838203,0.7927306480705738,1.4646015167236328,17.843107223510742,0.19363901019096375,22.506534576416016,0.08053743094205856,1.4646015167236328,1.1316126585006714,17.843107223510742,1.3243950605392456,22.506534576416016,0.09702961921691895
1,random,cx_polar_bump,test_noise,200,0.05,20,0.40366309956659246,0.40680701844394207,22943,511930,511930,0,frozen,3,0.5895130968838203,0.7907603830099106,1.4647034406661987,17.755264282226562,0.1924358457326889,22.39342498779297,0.08051814138889313,1.4647034406661987,1.1336326599121094,17.755264282226562,1.3263283967971802,22.39342498779297,0.09702961921691895
1,random,cx_polar_bump,test_noise,200,0.1,20,0.40366309956659246,0.40680701844394207,22943,511930,511930,0,frozen,3,0.5895130968838203,0.7866879142820835,1.4649336338043213,17.524038314819336,0.1851656436920166,22.061988830566406,0.08057810366153717,1.4649336338043213,1.1415125131607056,17.524038314819336,1.3343205451965332,22.061988830566406,0.09702961921691895
1,random,cx_polar_bump,test_noise,200,0.2,20,0.40366309956659246,0.40680701844394207,22943,511930,511930,0,frozen,3,0.5895130968838203,0.7884749956429005,1.4683411121368408,16.91566276550293,0.16228674352169037,21.143606185913086,0.08134958893060684,1.4683411121368408,1.1847922801971436,16.91566276550293,1.3656479120254517,21.143606185913086,0.09702961921691895
1,degree_shuffle,cx_polar_bump,test,50,0.0,20,0.4733968384658234,0.4803487751632929,22943,511930,511930,0,frozen,3,0.5883688218773386,0.47296406514942646,1.2031807899475098,6.556564807891846,0.28590136766433716,8.380194664001465,0.0783066526055336,1.2031807899475098,0.8589527606964111,6.556564807891846,1.2058950662612915,8.380194664001465,0.1063884162902832
1,degree_shuffle,cx_polar_bump,test,100,0.0,20,0.4733968384658234,0.4803487751632929,22943,511930,511930,0,frozen,3,0.5883688218773386,0.6229594312608242,1.3750015497207642,11.757043838500977,0.19117099046707153,15.208499908447266,0.08180996775627136,1.3750015497207642,1.062095046043396,11.757043838500977,1.3267734050750732,15.208499908447266,0.1063884162902832
1,degree_shuffle,cx_polar_bump,test,200,0.0,20,0.4733968384658234,0.4803487751632929,22943,511930,511930,0,frozen,3,0.5883688218773386,0.8799453936517239,1.4786605834960938,19.687456130981445,0.11913342028856277,24.640233993530273,0.083912193775177,1.4786605834960938,1.2151813507080078,19.687456130981445,1.4198330640792847,24.640233993530273,0.1063884162902832
1,degree_shuffle,cx_polar_bump,test_noise,200,0.0,20,0.4733968384658234,0.4803487751632929,22943,511930,511930,0,frozen,3,0.5883688218773386,0.8706344366073608,1.4775346517562866,19.365581512451172,0.15594546496868134,24.56452751159668,0.083860382437706,1.4775346517562866,1.2149678468704224,19.365581512451172,1.3728833198547363,24.56452751159668,0.1063884162902832
