family,variant,runtime,fraction,seed,n_train,N,init_nonzero_edges,recurrent_params,trainable_params,best_val_loss,test_loss,test_overall_rmse,test_yaw_rmse,test_forward_rmse,test_lateral_rmse,test_translation_rmse,test_yaw_r2,test_forward_r2,test_lateral_r2
pruned_random,random,sparse,30,1,1200,1912,148233,148233,272516,0.02751959301531315,0.02736617997288704,0.16542726755142212,0.13400179147720337,0.1871858835220337,0.17059727013111115,0.17908388376235962,0.16316747665405273,0.6462159752845764,0.25976353883743286
pruned_random,random,sparse,50,0,2000,1912,148233,148233,272516,0.024647805839776993,0.024854615330696106,0.15765346586704254,0.12348546087741852,0.17960400879383087,0.16449174284934998,0.17221379280090332,0.28936100006103516,0.6742953062057495,0.31180018186569214
pruned_random,random,sparse,50,2,2000,1912,148233,148233,272516,0.023464567959308624,0.023548729717731476,0.1534559577703476,0.12024740874767303,0.17537526786327362,0.15946811437606812,0.1676107794046402,0.3261412978172302,0.6894519925117493,0.3531939387321472
pruned_random,random,sparse,75,1,3000,1912,148233,148233,272516,0.02057432010769844,0.020849209278821945,0.14439254999160767,0.1077432706952095,0.16666066646575928,0.1521947681903839,0.1595916748046875,0.4589994549751282,0.7195481657981873,0.4108501076698303
pruned_random,random,sparse,100,0,4000,1912,148233,148233,272516,0.01903633028268814,0.019518287852406502,0.13970786333084106,0.10066451877355576,0.15844391286373138,0.15269917249679565,0.15559808909893036,0.5277518630027771,0.7465203404426575,0.40693849325180054
pruned_random,random,sparse,100,2,4000,1912,148233,148233,272516,0.018867136910557747,0.01928725279867649,0.13887855410575867,0.10334561765193939,0.15691591799259186,0.15019571781158447,0.15359272062778473,0.5022611618041992,0.7513857483863831,0.4262252449989319
dense_connectome,connectome,dense,5,1,200,5000,432873,25000000,25325003,0.034646570682525635,0.03476698696613312,0.18645907938480377,0.14469823241233826,0.21566921472549438,0.19196340441703796,0.2041608989238739,0.024238169193267822,0.5303565263748169,0.06273329257965088
dense_connectome,connectome,dense,10,0,400,5000,432873,25000000,25325003,0.02873331867158413,0.028912018984556198,0.17003534734249115,0.12733596563339233,0.19523413479328156,0.18001437187194824,0.18777857720851898,0.24435192346572876,0.6151393055915833,0.17578476667404175
dense_connectome,connectome,dense,10,2,400,5000,432873,25000000,25325003,0.027877110987901688,0.02852817066013813,0.16890284419059753,0.12818554043769836,0.19426321983337402,0.17724192142486572,0.18594752252101898,0.2342349886894226,0.6189576983451843,0.20097708702087402
dense_connectome,connectome,dense,15,1,600,5000,432873,25000000,25325003,0.025721710175275803,0.026527035981416702,0.16287122666835785,0.12033846229314804,0.1878679394721985,0.17264211177825928,0.18041583895683289,0.32512032985687256,0.6436330676078796,0.2419116497039795
dense_connectome,connectome,dense,20,0,800,5000,432873,25000000,25325003,0.023351319134235382,0.023839157074689865,0.1543993502855301,0.11263848096132278,0.17827685177326202,0.16446058452129364,0.1715080738067627,0.40872299671173096,0.6790909767150879,0.3120609521865845
dense_connectome,connectome,dense,20,2,800,5000,432873,25000000,25325003,0.023403163999319077,0.023969776928424835,0.1548217535018921,0.11148977279663086,0.17961928248405457,0.16497346758842468,0.1724518984556198,0.4207214117050171,0.6742398738861084,0.30776339769363403
dense_connectome,connectome,dense,30,1,1200,5000,432873,25000000,25325003,0.020996306091547012,0.021197106689214706,0.14559225738048553,0.10540691763162613,0.16537965834140778,0.1585252732038498,0.16198872029781342,0.48220765590667725,0.7238428592681885,0.3608197569847107
dense_connectome,connectome,dense,50,0,2000,5000,432873,25000000,25325003,0.01796962320804596,0.018286172300577164,0.13522636890411377,0.09285027533769608,0.15363134443759918,0.15044817328453064,0.1520482450723648,0.5982242226600647,0.761684775352478,0.42429476976394653
dense_connectome,connectome,dense,50,2,2000,5000,432873,25000000,25325003,0.017754744738340378,0.018512187525629997,0.1360594928264618,0.09317553043365479,0.15347731113433838,0.15264171361923218,0.15306024253368378,0.5954043865203857,0.762162446975708,0.40738481283187866
dense_connectome,connectome,dense,75,1,3000,5000,432873,25000000,25325003,0.015874523669481277,0.016598908230662346,0.1288367509841919,0.08743565529584885,0.14337950944900513,0.1469489336013794,0.14517523348331451,0.6437174081802368,0.7924292087554932,0.4507637619972229
dense_connectome,connectome,dense,100,0,4000,5000,432873,25000000,25325003,0.015064343810081482,0.015594842843711376,0.12487931549549103,0.08347195386886597,0.13768309354782104,0.1444302350282669,0.14109738171100616,0.6752878427505493,0.8085950016975403,0.469430148601532
dense_connectome,connectome,dense,100,2,4000,5000,432873,25000000,25325003,0.01500790286809206,0.015867477282881737,0.1259661763906479,0.08516928553581238,0.13967344164848328,0.14436019957065582,0.1420363187789917,0.6619480848312378,0.8030211329460144,0.4699445366859436
dense_random,random,dense,5,1,200,5000,432873,25000000,25325003,0.034716613590717316,0.03490537405014038,0.1868298053741455,0.1445087492465973,0.21570484340190887,0.19314420223236084,0.20473554730415344,0.026791930198669434,0.530201256275177,0.05116724967956543
dense_random,random,dense,10,0,400,5000,432873,25000000,25325003,0.02836962230503559,0.028571071103215218,0.16902978718280792,0.128846675157547,0.19339244067668915,0.1780756413936615,0.18589210510253906,0.22631555795669556,0.6223660707473755,0.1934424638748169
dense_random,random,dense,10,2,400,5000,432873,25000000,25325003,0.029590636491775513,0.029882801696658134,0.17286643385887146,0.13345375657081604,0.2002967894077301,0.17809951305389404,0.18952368199825287,0.1699981689453125,0.5949207544326782,0.19322621822357178
dense_random,random,dense,15,1,600,5000,432873,25000000,25325003,0.02574804425239563,0.02631906233727932,0.16223150491714478,0.11915314197540283,0.18803094327449799,0.17147597670555115,0.1799440085887909,0.33834993839263916,0.6430144309997559,0.2521182894706726
dense_random,random,dense,20,0,800,5000,432873,25000000,25325003,0.02365085482597351,0.023972531780600548,0.15483064949512482,0.11200860887765884,0.1778600960969925,0.16654519736766815,0.1722957342863083,0.4153172969818115,0.6805895566940308,0.29451048374176025
dense_random,random,dense,20,2,800,5000,432873,25000000,25325003,0.02344541624188423,0.02397027425467968,0.15482336282730103,0.11325371265411377,0.1778390109539032,0.1657032072544098,0.17187844216823578,0.40224629640579224,0.6806653141975403,0.3016258478164673
dense_random,random,dense,30,1,1200,5000,432873,25000000,25325003,0.020846791565418243,0.020885901525616646,0.14451955258846283,0.1017405316233635,0.1653529554605484,0.1580030769109726,0.16171981394290924,0.5176020860671997,0.7239320874214172,0.3650238513946533
dense_random,random,dense,50,0,2000,5000,432873,25000000,25325003,0.018000390380620956,0.018380824476480484,0.13557590544223785,0.09261773526668549,0.15403367578983307,0.15112227201461792,0.15258502960205078,0.6002341508865356,0.7604349851608276,0.41912418603897095
dense_random,random,dense,50,2,2000,5000,432873,25000000,25325003,0.018160270527005196,0.018715867772698402,0.1368059515953064,0.0955595001578331,0.1549064964056015,0.15172286331653595,0.15332308411598206,0.5744357109069824,0.7577123641967773,0.4144980311393738
dense_random,random,dense,75,1,3000,5000,432873,25000000,25325003,0.016037795692682266,0.016583777964115143,0.12877802550792694,0.08702271431684494,0.14387692511081696,0.1465526670217514,0.14522114396095276,0.647074818611145,0.7909865379333496,0.45372188091278076
dense_random,random,dense,100,0,4000,5000,432873,25000000,25325003,0.01504193339496851,0.01569945178925991,0.1252974569797516,0.08380088955163956,0.13858957588672638,0.14445985853672028,0.14155523478984833,0.672723650932312,0.8060663342475891,0.46921253204345703
dense_random,random,dense,100,2,4000,5000,432873,25000000,25325003,0.014871682040393353,0.01580166071653366,0.12570466101169586,0.08451315015554428,0.13788752257823944,0.1457718014717102,0.1418846696615219,0.6671366691589355,0.8080261945724487,0.45952779054641724
