model,acc_final,acc_final_se,bwt,bwt_se,forgetting,forgetting_se,learning_acc,rep_drift,w_rec_drift,trainable_params
weight_shuffle_frozen,0.6236333333333333,0.013470007836341865,-0.2317916666666667,0.01578275914126271,0.2317916666666667,0.01578275914126271,0.8090666666666667,0.7855832486082344,0.0,3351766
random_sparse_frozen,0.6241333333333333,0.017841555736849604,-0.23654166666666665,0.022040721466816324,0.23654166666666665,0.022040721466816324,0.8133666666666666,0.8908806461892862,0.0,3351766
connectome_pruned_trainable,0.6267,0.017386489007272257,-0.23954166666666668,0.02098068721732229,0.23954166666666668,0.02098068721732229,0.8183333333333334,5.628359887176121,7.890822251637776,3510873
connectome_pruned_frozen,0.6181333333333333,0.012640719037213777,-0.242125,0.016523814884382305,0.242125,0.016523814884382305,0.8118333333333334,1.7549287499631305,0.0,3349557
connectome_trainable,0.6187999999999999,0.01544225803868506,-0.24283333333333337,0.019257754570850442,0.24283333333333337,0.019257754570850442,0.8130666666666667,5.916973566457689,10.392813046773275,3736734
connectome_frozen,0.616,0.015238219493540995,-0.24358333333333335,0.018728089049458448,0.24358333333333335,0.018728089049458448,0.8108666666666666,1.8637520968792654,0.0,3351766
dense_trainable,0.6227666666666666,0.01728625015567126,-0.24954166666666666,0.02166510411032245,0.24954166666666666,0.02166510411032245,0.8224,4.402415609359742,5.897124290466309,28351766
mlp,0.6068333333333333,0.016682559089593475,-0.255125,0.021220690571546748,0.255125,0.021220690571546748,0.8109333333333333,77.19685745239258,0.0,3351752
