model,acc_final,acc_final_se,bwt,bwt_se,forgetting,forgetting_se,learning_acc,rep_drift,w_rec_drift,trainable_params
weight_shuffle_frozen,0.6198,0.01440046295552104,-0.23779166666666662,0.018982219384934353,0.23779166666666662,0.018982219384934353,0.8100333333333335,0.8103166706863515,0.0,3351760
random_sparse_frozen,0.6254,0.01688381868338244,-0.23829166666666665,0.023029570363146408,0.23829166666666665,0.023029570363146408,0.8160333333333334,0.7363319380917343,0.0,3351760
connectome_frozen,0.6204333333333333,0.018132873768686275,-0.23970833333333333,0.023846987638786687,0.23970833333333333,0.023846987638786687,0.8121999999999999,1.4389317067894638,0.0,3351760
connectome_pruned_trainable,0.6219,0.018151124850359364,-0.24008333333333334,0.02323928217719109,0.24008333333333334,0.02323928217719109,0.8139666666666666,5.606947986485714,7.334558486938477,3507820
connectome_trainable,0.6224333333333333,0.018356682101561186,-0.240375,0.021805365356566103,0.240375,0.021805365356566103,0.8147333333333334,5.77293143932119,9.534699440002441,3735974
connectome_pruned_frozen,0.6168,0.01190252074142276,-0.244375,0.01509880652016356,0.244375,0.01509880652016356,0.8123,1.3689395805593865,0.0,3349548
dense_trainable,0.6218333333333333,0.015333442028600264,-0.252625,0.020188306227450915,0.252625,0.020188306227450915,0.8239333333333333,4.52512804667155,5.769563515981038,28351760
mlp,0.6068333333333333,0.016682559089593475,-0.255125,0.021220690571546748,0.255125,0.021220690571546748,0.8109333333333333,77.19685745239258,0.0,3351752
