model,seed,epoch,train_loss,val_loss,val_query_accuracy,val_initial_probe_accuracy,val_reversal_probe_accuracy,best_val_loss,patience_wait
hemibrain_seeded,0,1,0.673464153766632,0.654468321800232,0.6113411458333333,0.6126041666666666,0.610078125,0.654468321800232,0
hemibrain_seeded,0,2,0.6530214502811432,0.6511657416820527,0.6141927083333333,0.6127864583333333,0.6155989583333333,0.6511657416820527,0
hemibrain_seeded,0,3,0.6509294016361237,0.6504771280288696,0.6145182291666667,0.6159114583333334,0.613125,0.6504771280288696,0
hemibrain_seeded,0,4,0.651303308725357,0.6501150453090667,0.6134895833333334,0.6120572916666667,0.614921875,0.6501150453090667,0
hemibrain_seeded,0,5,0.6508202414512634,0.650708737373352,0.6132942708333333,0.6130729166666666,0.613515625,0.6501150453090667,1
hemibrain_seeded,0,6,0.650799152135849,0.6502781891822815,0.613515625,0.61390625,0.613125,0.6501150453090667,2
hemibrain_seeded,0,7,0.6501274363994598,0.650072717666626,0.6140234375,0.6142447916666667,0.6138020833333333,0.650072717666626,0
hemibrain_seeded,0,8,0.6506168661117554,0.6505020141601563,0.6139453125,0.6140885416666667,0.6138020833333333,0.650072717666626,1
hemibrain_seeded,0,9,0.6509499428272247,0.6501296734809876,0.6143359375,0.6136197916666667,0.6150520833333334,0.650072717666626,2
hemibrain_seeded,0,10,0.6507313756942749,0.650318648815155,0.6133984375,0.613203125,0.61359375,0.650072717666626,3
hemibrain_seeded,0,11,0.6501968219280243,0.6498134708404542,0.6145963541666667,0.6145572916666666,0.6146354166666667,0.6498134708404542,0
hemibrain_seeded,0,12,0.6505589747428894,0.6500714445114135,0.6139453125,0.6142447916666667,0.6136458333333333,0.6498134708404542,1
hemibrain_seeded,0,13,0.6507221961021423,0.6495076596736908,0.6148307291666667,0.615234375,0.6144270833333333,0.6495076596736908,0
hemibrain_seeded,0,14,0.6485513832569122,0.6520788657665253,0.6154166666666666,0.61984375,0.6109895833333333,0.6495076596736908,1
hemibrain_seeded,0,15,0.6489715511798859,0.6470714640617371,0.6199348958333334,0.6250520833333333,0.6148177083333334,0.6470714640617371,0
hemibrain_seeded,0,16,0.6441658260822296,0.6447051811218262,0.6227864583333333,0.6260416666666667,0.61953125,0.6447051811218262,0
hemibrain_seeded,0,17,0.6407534148693085,0.6360063946247101,0.6313541666666667,0.6346354166666667,0.6280729166666666,0.6360063946247101,0
hemibrain_seeded,0,18,0.6354534585475922,0.630754964351654,0.6369791666666667,0.6396354166666667,0.6343229166666666,0.630754964351654,0
hemibrain_seeded,0,19,0.6316489853858948,0.6313801765441894,0.6344270833333333,0.6389322916666667,0.629921875,0.630754964351654,1
hemibrain_seeded,0,20,0.6288144040107727,0.6249972796440124,0.63921875,0.64359375,0.63484375,0.6249972796440124,0
hemibrain_seeded,0,21,0.624786502122879,0.622064299583435,0.6401171875,0.6417447916666666,0.6384895833333334,0.622064299583435,0
hemibrain_seeded,0,22,0.6227164187431335,0.6190619695186615,0.6436588541666667,0.645546875,0.6417708333333333,0.6190619695186615,0
hemibrain_seeded,0,23,0.6151770062446594,0.6078412437438965,0.6550520833333333,0.6612760416666666,0.648828125,0.6078412437438965,0
hemibrain_seeded,0,24,0.6024759438037872,0.5986241388320923,0.6626432291666666,0.6686979166666667,0.6565885416666667,0.5986241388320923,0
hemibrain_seeded,0,25,0.5971864304542541,0.5934242534637452,0.6690885416666666,0.6750260416666667,0.6631510416666667,0.5934242534637452,0
hemibrain_seeded,0,26,0.5919193634986878,0.5884601294994354,0.6729166666666667,0.6801302083333334,0.665703125,0.5884601294994354,0
hemibrain_seeded,0,27,0.5866164462566376,0.580390487909317,0.6796223958333333,0.6869010416666667,0.67234375,0.580390487909317,0
hemibrain_seeded,0,28,0.5801868965625763,0.5773548090457916,0.6793359375,0.6872395833333333,0.6714322916666666,0.5773548090457916,0
hemibrain_seeded,0,29,0.5745175793170929,0.5675193059444428,0.6850520833333333,0.6921354166666667,0.67796875,0.5675193059444428,0
hemibrain_seeded,0,30,0.5677921714782714,0.5634749686717987,0.688359375,0.6955729166666667,0.6811458333333333,0.5634749686717987,0
hemibrain_seeded,0,31,0.5636050479412079,0.5578938686847686,0.691640625,0.6994010416666666,0.6838802083333333,0.5578938686847686,0
hemibrain_seeded,0,32,0.5581032440662385,0.5576507115364074,0.6912760416666667,0.7031510416666666,0.6794010416666667,0.5576507115364074,0
hemibrain_seeded,0,33,0.5538141610622406,0.5493536472320557,0.6965755208333333,0.7070572916666666,0.68609375,0.5493536472320557,0
hemibrain_seeded,0,34,0.5477474746704102,0.540747789144516,0.70375,0.7132291666666667,0.6942708333333333,0.540747789144516,0
hemibrain_seeded,0,35,0.5434203155040741,0.53621502161026,0.7089453125,0.721015625,0.696875,0.53621502161026,0
hemibrain_seeded,0,36,0.5377989602088928,0.5325284469127655,0.7106901041666667,0.720390625,0.7009895833333334,0.5325284469127655,0
hemibrain_seeded,0,37,0.532006545305252,0.538170907497406,0.709921875,0.7243229166666667,0.6955208333333334,0.5325284469127655,1
hemibrain_seeded,0,38,0.5274953882694244,0.523072155714035,0.7195052083333333,0.7312239583333333,0.7077864583333333,0.523072155714035,0
hemibrain_seeded,0,39,0.5217205052375793,0.514299983382225,0.7252604166666666,0.7370052083333334,0.713515625,0.514299983382225,0
hemibrain_seeded,0,40,0.514032461643219,0.5092240244150161,0.7292447916666667,0.741171875,0.7173177083333333,0.5092240244150161,0
hemibrain_seeded,0,41,0.5094338836669922,0.5045827490091324,0.7320442708333333,0.7428645833333334,0.7212239583333333,0.5045827490091324,0
hemibrain_seeded,0,42,0.5062780529260635,0.4991082400083542,0.7365885416666667,0.7479427083333333,0.725234375,0.4991082400083542,0
hemibrain_seeded,0,43,0.4994311147928238,0.49315238833427427,0.742109375,0.7552604166666667,0.7289583333333334,0.49315238833427427,0
hemibrain_seeded,0,44,0.49494862008094787,0.48813829123973845,0.7441796875,0.7577864583333334,0.7305729166666667,0.48813829123973845,0
hemibrain_seeded,0,45,0.4890848650932312,0.4881531101465225,0.7450130208333333,0.761171875,0.7288541666666667,0.48813829123973845,1
hemibrain_seeded,0,46,0.4859752588272095,0.4786169594526291,0.7498046875,0.7625520833333334,0.7370572916666667,0.4786169594526291,0
hemibrain_seeded,0,47,0.4795305548906326,0.4733076584339142,0.7552994791666666,0.7685677083333333,0.74203125,0.4733076584339142,0
hemibrain_seeded,0,48,0.4742657768726349,0.47142384767532347,0.7568229166666667,0.7701822916666666,0.7434635416666666,0.47142384767532347,0
hemibrain_seeded,0,49,0.4705310596227646,0.46607353508472443,0.759765625,0.7736458333333334,0.7458854166666666,0.46607353508472443,0
hemibrain_seeded,0,50,0.4639874401092529,0.45757129669189456,0.7661197916666667,0.7795572916666667,0.7526822916666667,0.45757129669189456,0
hemibrain_seeded,0,51,0.4576603307723999,0.4459799736738205,0.7766145833333333,0.7914583333333334,0.7617708333333333,0.4459799736738205,0
hemibrain_seeded,0,52,0.4449592485427856,0.43522852957248687,0.7843359375,0.7993229166666667,0.7693489583333334,0.43522852957248687,0
hemibrain_seeded,0,53,0.435953099489212,0.43188738346099853,0.7875520833333334,0.804375,0.7707291666666667,0.43188738346099853,0
hemibrain_seeded,0,54,0.4264186239242554,0.41871531307697296,0.7944661458333333,0.811640625,0.7772916666666667,0.41871531307697296,0
hemibrain_seeded,0,55,0.415331637263298,0.4099534213542938,0.799765625,0.8191145833333333,0.7804166666666666,0.4099534213542938,0
hemibrain_seeded,0,56,0.4033046197891235,0.3972607523202896,0.8074088541666666,0.8255729166666667,0.7892447916666666,0.3972607523202896,0
hemibrain_seeded,0,57,0.39546194100379944,0.39263554811477663,0.8128515625,0.8315364583333333,0.7941666666666667,0.39263554811477663,0
hemibrain_seeded,0,58,0.3840398044586182,0.3767889016866684,0.8217317708333334,0.839921875,0.8035416666666667,0.3767889016866684,0
hemibrain_seeded,0,59,0.3754234504699707,0.36886660635471347,0.8252083333333333,0.8429427083333333,0.8074739583333334,0.36886660635471347,0
hemibrain_seeded,0,60,0.36483153712749483,0.3589932996034622,0.8310286458333334,0.8511197916666666,0.8109375,0.3589932996034622,0
hemibrain_seeded,0,61,0.35540906322002414,0.3493582969903946,0.8378515625,0.8577083333333333,0.8179947916666667,0.3493582969903946,0
hemibrain_seeded,0,62,0.342311127781868,0.34149095475673674,0.8440104166666667,0.8634635416666666,0.8245572916666667,0.34149095475673674,0
hemibrain_seeded,0,63,0.33454783642292024,0.328948050737381,0.84890625,0.868046875,0.829765625,0.328948050737381,0
hemibrain_seeded,0,64,0.3264495974779129,0.32045072853565215,0.8540625,0.8725260416666667,0.8355989583333333,0.32045072853565215,0
hemibrain_seeded,0,65,0.3186262537240982,0.31410327553749084,0.8602473958333333,0.8801302083333333,0.8403645833333333,0.31410327553749084,0
hemibrain_seeded,0,66,0.31050149810314176,0.31101358294486997,0.8609635416666667,0.8820572916666667,0.8398697916666666,0.31101358294486997,0
hemibrain_seeded,0,67,0.3028902111053467,0.2947830206155777,0.8686588541666667,0.8878645833333333,0.849453125,0.2947830206155777,0
hemibrain_seeded,0,68,0.2931315019130707,0.28492011189460753,0.8734505208333333,0.8926822916666667,0.85421875,0.28492011189460753,0
hemibrain_seeded,0,69,0.28474932742118836,0.2786662036180496,0.8772786458333334,0.8974739583333333,0.8570833333333333,0.2786662036180496,0
hemibrain_seeded,0,70,0.276627711892128,0.27149727880954744,0.8822526041666666,0.902734375,0.8617708333333334,0.27149727880954744,0
hemibrain_seeded,0,71,0.2681306475996971,0.26077709943056104,0.8883723958333334,0.9096875,0.8670572916666667,0.26077709943056104,0
hemibrain_seeded,0,72,0.25840693986415864,0.2497619578242302,0.895546875,0.9143229166666667,0.8767708333333334,0.2497619578242302,0
hemibrain_seeded,0,73,0.24930102783441543,0.2457716643810272,0.8960026041666667,0.9161197916666667,0.8758854166666666,0.2457716643810272,0
hemibrain_seeded,0,74,0.24299408382177354,0.2394278359413147,0.8994921875,0.9195833333333333,0.8794010416666667,0.2394278359413147,0
hemibrain_seeded,0,75,0.237070343375206,0.2295249357819557,0.9035677083333333,0.9225,0.8846354166666667,0.2295249357819557,0
hemibrain_seeded,0,76,0.22770945876836776,0.22462402194738387,0.9058333333333334,0.9241145833333333,0.8875520833333334,0.22462402194738387,0
hemibrain_seeded,0,77,0.22099796772003175,0.21774497747421265,0.909375,0.9268229166666667,0.8919270833333334,0.21774497747421265,0
hemibrain_seeded,0,78,0.21682844281196595,0.21298296958208085,0.9129817708333333,0.9305729166666666,0.895390625,0.21298296958208085,0
hemibrain_seeded,0,79,0.21129505336284637,0.2084851399064064,0.9143359375,0.931875,0.896796875,0.2084851399064064,0
hemibrain_seeded,0,80,0.20704899525642395,0.2025349634885788,0.9187760416666667,0.9350260416666667,0.9025260416666666,0.2025349634885788,0
hemibrain_seeded,0,81,0.20279918330907823,0.2034252852201462,0.9174479166666667,0.9346875,0.9002083333333334,0.2025349634885788,1
hemibrain_seeded,0,82,0.19698572367429734,0.1953490146994591,0.9195572916666667,0.9365364583333333,0.902578125,0.1953490146994591,0
hemibrain_seeded,0,83,0.19448557430505753,0.18917642325162887,0.9239713541666666,0.9397395833333333,0.908203125,0.18917642325162887,0
hemibrain_seeded,0,84,0.18857109797000884,0.18818148612976074,0.924609375,0.940078125,0.909140625,0.18818148612976074,0
hemibrain_seeded,0,85,0.18626736503839492,0.18609340697526933,0.9255729166666666,0.941875,0.9092708333333334,0.18609340697526933,0
hemibrain_seeded,0,86,0.18350051587820054,0.1803598979115486,0.9283072916666667,0.94359375,0.9130208333333333,0.1803598979115486,0
