model,split,T,noise_std,mse_mean,mse_std,heading_angular_error_mean,heading_angular_error_std,position_rmse_mean,position_rmse_std,final_home_vector_cosine_mean,final_home_vector_cosine_std,final_displacement_error_mean,final_displacement_error_std,bump_mse_mean,bump_mse_std,heading_bump_angular_error_mean,heading_bump_angular_error_std,home_bearing_angular_error_mean,home_bearing_angular_error_std,home_distance_rmse_mean,home_distance_rmse_std,final_home_bearing_angular_error_mean,final_home_bearing_angular_error_std,final_home_distance_error_mean,final_home_distance_error_std,drift_slope_vs_T_mean,drift_slope_vs_T_std,latency_ms_per_sequence_mean,latency_ms_per_sequence_std,final_train_loss_mean,final_train_loss_std,best_val_loss_mean,best_val_loss_std,trainable_parameter_count,frozen_edge_count,recurrent_parameter_count,trainable_recurrent_parameter_count,recurrent_train_mode,K
connectome_bpu,test,50,0.0,0.074082193740954,0.010993469146059623,0.48297347625096637,0.036061299153694874,2.3836652437845864,0.5179502711026552,0.9256740808486938,0.029602640731557522,3.4349008401234946,0.8387492253920517,0.044829610735177994,0.003747861043861006,0.48297347625096637,0.036061299153694874,0.11623634149630864,0.020072592881057005,2.3836652437845864,0.5179502711026552,0.23848951359589896,0.05848574669349724,3.4349008401234946,0.8387492253920517,0.11724388349623908,0.0005486116824516677,0.3367402708325547,0.00046589055103659835,0.08618639865379292,0.010994543593861924,0.07541879957231383,0.01066296547912454,534873,0,511930,511930,observed,3
connectome_bpu,test,100,0.0,0.18585426857074103,0.026611039565302783,0.858551541964213,0.05400801671329528,7.009475231170654,1.128740689822348,0.7707770864168803,0.062720811438518,10.880752563476562,1.1720792410858398,0.06670333445072174,0.00258045355308371,0.858551541964213,0.05400801671329528,0.24837947388490042,0.054881650308395785,7.009475231170654,1.128740689822348,0.5158929526805878,0.10631511981529766,10.880752563476562,1.1720792410858398,0.11724388349623908,0.0005486116824516677,0.3367402708325547,0.00046589055103659835,0.08618639865379292,0.010994543593861924,0.07541879957231383,0.01066296547912454,534873,0,511930,511930,observed,3
connectome_bpu,test,200,0.0,0.47881796893974143,0.04918808395695469,1.1785547335942586,0.04382090571856333,15.70655091603597,1.0287691746631267,0.5267297526200613,0.06668878267235703,21.338214874267578,0.9766647342369339,0.08308151612679164,0.002151683907814293,1.1785547335942586,0.04382090571856333,0.4790315628051758,0.08157540292053506,15.70655091603597,1.0287691746631267,0.8806991378466288,0.0951915687588178,21.338214874267578,0.9766647342369339,0.11724388349623908,0.0005486116824516677,0.3367402708325547,0.00046589055103659835,0.08618639865379292,0.010994543593861924,0.07541879957231383,0.01066296547912454,534873,0,511930,511930,observed,3
connectome_bpu,test_noise,200,0.0,0.46990641082326573,0.049130103672164575,1.18395992120107,0.04849536603283436,15.393834431966146,1.0266216865065687,0.5626894434293112,0.0714075060417512,21.246341069539387,0.9491789330941943,0.08336497843265533,0.0021018365584525916,1.18395992120107,0.04849536603283436,0.4752885897954305,0.0824573195364607,15.393834431966146,1.0266216865065687,0.8287233511606852,0.1027828801657382,21.246341069539387,0.9491789330941943,0.11724388349623908,0.0005486116824516677,0.3367402708325547,0.00046589055103659835,0.08618639865379292,0.010994543593861924,0.07541879957231383,0.01066296547912454,534873,0,511930,511930,observed,3
connectome_bpu,test_noise,200,0.05,0.49842761891583603,0.04171866816561064,1.200959841410319,0.04106597957270292,15.520975748697916,0.9858920614869843,0.5318633615970612,0.058966923885559686,21.423718134562176,0.8838912755838377,0.08407932023207347,0.001850421591376895,1.200959841410319,0.04106597957270292,0.53582763671875,0.06207456833008234,15.520975748697916,0.9858920614869843,0.8761018315951029,0.08265910402965546,21.423718134562176,0.8838912755838377,0.11724388349623908,0.0005486116824516677,0.3367402708325547,0.00046589055103659835,0.08618639865379292,0.010994543593861924,0.07541879957231383,0.01066296547912454,534873,0,511930,511930,observed,3
connectome_bpu,test_noise,200,0.1,0.5780636817216873,0.021739944418037963,1.245974063873291,0.022812575319861784,15.949522018432617,0.8399593148936892,0.47666216890017193,0.03278679830494549,21.606909434000652,0.7633968023361882,0.08622379104296367,0.0018704003862994576,1.245974063873291,0.022812575319861784,0.6607326865196228,0.032983972482986075,15.949522018432617,0.8399593148936892,0.9590054750442505,0.041186809717314976,21.606909434000652,0.7633968023361882,0.11724388349623908,0.0005486116824516677,0.3367402708325547,0.00046589055103659835,0.08618639865379292,0.010994543593861924,0.07541879957231383,0.01066296547912454,534873,0,511930,511930,observed,3
connectome_bpu,test_noise,200,0.2,0.7726852558553219,0.01682699022650673,1.331531246503194,0.007153198901188829,16.97706349690755,0.6108668677312036,0.30466172099113464,0.009811144206490336,22.457995732625324,0.6713273880555607,0.09007256229718526,0.0028724836907676084,1.331531246503194,0.007153198901188829,0.9112231532732645,0.012600621072036973,16.97706349690755,0.6108668677312036,1.1808212598164876,0.013564115583521004,22.457995732625324,0.6713273880555607,0.11724388349623908,0.0005486116824516677,0.3367402708325547,0.00046589055103659835,0.08618639865379292,0.010994543593861924,0.07541879957231383,0.01066296547912454,534873,0,511930,511930,observed,3
