seed,model,task,split,T,noise_std,epochs_ran,final_train_loss,best_val_loss,trainable_parameter_count,frozen_edge_count,recurrent_parameter_count,trainable_recurrent_parameter_count,recurrent_train_mode,K,latency_ms_per_sequence,mse,heading_angular_error,position_rmse,final_home_vector_cosine,final_displacement_error,bump_mse,heading_bump_angular_error,home_bearing_angular_error,home_distance_rmse,final_home_bearing_angular_error,final_home_distance_error,drift_slope_vs_T
1,connectome_bpu,cx_polar_bump,test_noise,200,0.0,13,0.0941919601416286,0.08538540033623576,534873,0,511930,511930,observed,3,0.33651837187562705,0.4870272446423769,1.2258027791976929,14.604146957397461,0.5008565187454224,20.391916275024414,0.08246488124132156,1.2258027791976929,0.5510501861572266,14.604146957397461,0.916580080986023,20.391916275024414,0.11664767810276576
1,connectome_bpu,cx_polar_bump,test_noise,200,0.05,13,0.0941919601416286,0.08538540033623576,534873,0,511930,511930,observed,3,0.33651837187562705,0.5103010144084692,1.2388612031936646,14.74598503112793,0.4807985723018646,20.575233459472656,0.08291535824537277,1.2388612031936646,0.5954852104187012,14.74598503112793,0.9466150999069214,20.575233459472656,0.11664767810276576
1,connectome_bpu,cx_polar_bump,test_noise,200,0.1,13,0.0941919601416286,0.08538540033623576,534873,0,511930,511930,observed,3,0.33651837187562705,0.5780434608459473,1.2709463834762573,15.220906257629395,0.443606972694397,20.850191116333008,0.08418244123458862,1.2709463834762573,0.6969267129898071,15.220906257629395,1.0007110834121704,20.850191116333008,0.11664767810276576
1,connectome_bpu,cx_polar_bump,test_noise,200,0.2,13,0.0941919601416286,0.08538540033623576,534873,0,511930,511930,observed,3,0.33651837187562705,0.7534530945122242,1.337882161140442,16.350236892700195,0.3022550940513611,21.74321746826172,0.08677223324775696,1.337882161140442,0.9167336225509644,16.350236892700195,1.182681679725647,21.74321746826172,0.11664767810276576
2,connectome_bpu,cx_polar_bump,test,50,0.0,15,0.09071668463794491,0.0766964084468782,534873,0,511930,511930,observed,3,0.3364268093719147,0.0756583558395505,0.48058968782424927,2.972749948501587,0.9370738863945007,4.295931816101074,0.04519697278738022,0.48058968782424927,0.11920354515314102,2.972749948501587,0.22153550386428833,4.295931816101074,0.1177274022783552
2,connectome_bpu,cx_polar_bump,test,100,0.0,15,0.09071668463794491,0.0766964084468782,534873,0,511930,511930,observed,3,0.3364268093719147,0.20133226178586483,0.862559974193573,8.292799949645996,0.7694371938705444,12.176681518554688,0.06809806823730469,0.862559974193573,0.24964693188667297,8.292799949645996,0.525450587272644,12.176681518554688,0.1177274022783552
2,connectome_bpu,cx_polar_bump,test,200,0.0,15,0.09071668463794491,0.0766964084468782,534873,0,511930,511930,observed,3,0.3364268093719147,0.5175366550683975,1.1882637739181519,16.868465423583984,0.5074820518493652,22.353918075561523,0.08555185794830322,1.1882637739181519,0.4914974272251129,16.868465423583984,0.9106729626655579,22.353918075561523,0.1177274022783552
2,connectome_bpu,cx_polar_bump,test_noise,200,0.0,15,0.09071668463794491,0.0766964084468782,534873,0,511930,511930,observed,3,0.3364268093719147,0.5081853456795216,1.1952670812606812,16.554346084594727,0.5463666319847107,22.268035888671875,0.08576697111129761,1.1952670812606812,0.4873512089252472,16.554346084594727,0.8538979291915894,22.268035888671875,0.1177274022783552
2,connectome_bpu,cx_polar_bump,test_noise,200,0.05,15,0.09071668463794491,0.0766964084468782,534873,0,511930,511930,observed,3,0.3364268093719147,0.5329225193709135,1.2066876888275146,16.630638122558594,0.5183907747268677,22.339202880859375,0.08621305972337723,1.2066876888275146,0.5404078960418701,16.630638122558594,0.8965536952018738,22.339202880859375,0.1177274022783552
2,connectome_bpu,cx_polar_bump,test_noise,200,0.1,15,0.09071668463794491,0.0766964084468782,534873,0,511930,511930,observed,3,0.3364268093719147,0.5998137295246124,1.2407474517822266,16.868240356445312,0.47720572352409363,22.376813888549805,0.0878552570939064,1.2407474517822266,0.6529039144515991,16.868240356445312,0.9579474925994873,22.376813888549805,0.1177274022783552
2,connectome_bpu,cx_polar_bump,test_noise,200,0.2,15,0.09071668463794491,0.0766964084468782,534873,0,511930,511930,observed,3,0.3364268093719147,0.7799053862690926,1.323782205581665,17.57061004638672,0.3154522478580475,23.075191497802734,0.09143631160259247,1.323782205581665,0.8968059420585632,17.57061004638672,1.166422963142395,23.075191497802734,0.1177274022783552
