seed,model,task,split,T,noise_std,epochs_ran,final_train_loss,best_val_loss,trainable_parameter_count,frozen_edge_count,recurrent_parameter_count,trainable_recurrent_parameter_count,recurrent_train_mode,K,latency_ms_per_sequence,mse,heading_angular_error,position_rmse,final_home_vector_cosine,final_displacement_error,bump_mse,heading_bump_angular_error,home_bearing_angular_error,home_distance_rmse,final_home_bearing_angular_error,final_home_distance_error,drift_slope_vs_T
0,connectome_bpu,cx_polar_bump,test,50,0.0,10,0.1282114405420762,0.12583128409460187,1288969,0,1277773,1277773,observed,3,0.7226632999959293,0.12181555526331067,0.6324801445007324,3.42887020111084,0.8413212895393372,5.134702205657959,0.056818753480911255,0.6324801445007324,0.1932974010705948,3.42887020111084,0.4036702811717987,5.134702205657959,0.1134328487941197
0,connectome_bpu,cx_polar_bump,test,100,0.0,10,0.1282114405420762,0.12583128409460187,1288969,0,1277773,1277773,observed,3,0.7226632999959293,0.28057339787483215,1.0181549787521362,8.854055404663086,0.6369572281837463,12.87735366821289,0.07283889502286911,1.0181549787521362,0.38592562079429626,8.854055404663086,0.7290374040603638,12.87735366821289,0.1134328487941197
0,connectome_bpu,cx_polar_bump,test,200,0.0,10,0.1282114405420762,0.12583128409460187,1288969,0,1277773,1277773,observed,3,0.7226632999959293,0.6200707256793976,1.2917184829711914,17.371416091918945,0.40281519293785095,22.563831329345703,0.08340209722518921,1.2917184829711914,0.6501035690307617,17.371416091918945,1.0494567155838013,22.563831329345703,0.1134328487941197
0,connectome_bpu,cx_polar_bump,test_noise,200,0.0,10,0.1282114405420762,0.12583128409460187,1288969,0,1277773,1277773,observed,3,0.7226632999959293,0.6078894063830376,1.2974810600280762,17.056407928466797,0.4443974196910858,22.651500701904297,0.08347810804843903,1.2974810600280762,0.6430612206459045,17.056407928466797,0.9948559403419495,22.651500701904297,0.1134328487941197
0,connectome_bpu,cx_polar_bump,test_noise,200,0.05,10,0.1282114405420762,0.12583128409460187,1288969,0,1277773,1277773,observed,3,0.7226632999959293,0.6226388290524483,1.3037976026535034,17.080400466918945,0.4337860345840454,22.693523406982422,0.08371062576770782,1.3037976026535034,0.6727498173713684,17.080400466918945,1.0102680921554565,22.693523406982422,0.1134328487941197
0,connectome_bpu,cx_polar_bump,test_noise,200,0.1,10,0.1282114405420762,0.12583128409460187,1288969,0,1277773,1277773,observed,3,0.7226632999959293,0.6662552431225777,1.325721263885498,17.20367431640625,0.4012843668460846,22.638999938964844,0.08445635437965393,1.325721263885498,0.7428276538848877,17.20367431640625,1.0570619106292725,22.638999938964844,0.1134328487941197
0,connectome_bpu,cx_polar_bump,test_noise,200,0.2,10,0.1282114405420762,0.12583128409460187,1288969,0,1277773,1277773,observed,3,0.7226632999959293,0.7863249629735947,1.3659403324127197,17.5495662689209,0.305840402841568,22.858009338378906,0.08591977506875992,1.3659403324127197,0.9033935070037842,17.5495662689209,1.180395245552063,22.858009338378906,0.1134328487941197
1,connectome_bpu,cx_polar_bump,test,50,0.0,19,0.09008346705497065,0.06915973918512464,1288969,0,1277773,1277773,observed,3,0.7232262843729131,0.06796382600441575,0.4766840636730194,2.390963554382324,0.9526033997535706,2.462118148803711,0.044091347604990005,0.4766840636730194,0.09319628030061722,2.390963554382324,0.18627460300922394,2.462118148803711,0.11666731425694057
1,connectome_bpu,cx_polar_bump,test,100,0.0,19,0.09008346705497065,0.06915973918512464,1288969,0,1277773,1277773,observed,3,0.7232262843729131,0.15869846567511559,0.8391058444976807,6.313438892364502,0.815217137336731,9.873271942138672,0.06520073860883713,0.8391058444976807,0.20317870378494263,6.313438892364502,0.4455103874206543,9.873271942138672,0.11666731425694057
1,connectome_bpu,cx_polar_bump,test,200,0.0,19,0.09008346705497065,0.06915973918512464,1288969,0,1277773,1277773,observed,3,0.7232262843729131,0.4275630936026573,1.1601343154907227,14.825528144836426,0.5733383297920227,20.277772903442383,0.08155457675457001,1.1601343154907227,0.42185547947883606,14.825528144836426,0.8203136920928955,20.277772903442383,0.11666731425694057
