bodyId,index,type,instance,pool,is_sensory,is_internal,is_output,outside_input_frac,outside_output_frac,post_in_cx_primary,pre_in_cx_primary,assignment_reason
631422121,2749,KCg-m,KCg-m_R,internal,False,True,False,0.0023837902264600714,0.0,837.0,264.0,near_tie_internal_default
631422224,2750,KCg-m,KCg-m_R,internal,False,True,False,0.0025,0.003875968992248062,798.0,257.0,near_tie_internal_default
631659204,2751,,,sensory,True,False,False,0.5,0.0,2.0,1.0,threshold
631728731,2752,,KC part due to gap,internal,False,True,False,0.0,0.0,128.0,14.0,near_tie_internal_default
631733127,2753,KCg-m,KCg-m_R,internal,False,True,False,0.004137931034482759,0.0,722.0,237.0,near_tie_internal_default
631737164,2754,KCg-m,KCg-m_R,internal,False,True,False,0.006361323155216285,0.0045045045045045045,781.0,221.0,near_tie_internal_default
631737252,2755,,,internal,False,True,False,0.0,0.0,12.0,0.0,near_tie_internal_default
631737330,2756,,,internal,False,True,False,0.0,0.0,11.0,0.0,near_tie_internal_default
631737380,2757,KCg-m,KCg-m_R,internal,False,True,False,0.0012360939431396785,0.0,808.0,259.0,near_tie_internal_default
631741308,2758,KCg-d,KCg-d_R,internal,False,True,False,0.1404399323181049,0.0663265306122449,508.0,183.0,near_tie_internal_default
631741483,2759,KCg-m,KCg-m_R,internal,False,True,False,0.004944375772558714,0.004132231404958678,805.0,241.0,near_tie_internal_default
631939991,2760,,,output,False,False,True,0.0,0.3333333333333333,31.0,4.0,threshold
632013356,2761,KCab-m,KCab-m_R,internal,False,True,False,0.0,0.0,556.0,185.0,near_tie_internal_default
632017828,2762,,KC part due to gap,internal,False,True,False,0.0,0.0,15.0,2.0,near_tie_internal_default
632048075,2763,KCg-m,KCg-m_R,internal,False,True,False,0.026170798898071626,0.012658227848101266,707.0,234.0,near_tie_internal_default
632069728,2764,KCg-m,KCg-m_R,internal,False,True,False,0.0040595399188092015,0.0,736.0,228.0,near_tie_internal_default
632069757,2765,KCg-m,KCg-m_R,internal,False,True,False,0.008816120906801008,0.0,787.0,241.0,near_tie_internal_default
632069851,2766,KCg-m,KCg-m_R,internal,False,True,False,0.04308797127468582,0.017777777777777778,533.0,221.0,near_tie_internal_default
632082635,2767,KCg-m,KCg-m_R,internal,False,True,False,0.005298013245033113,0.004132231404958678,751.0,241.0,near_tie_internal_default
632086737,2768,KCg-d,KCg-d_R,sensory,True,False,False,0.2007366482504604,0.07906976744186046,434.0,198.0,threshold
632091116,2769,KCg-d,KCg-d_R,internal,False,True,False,0.1972318339100346,0.02666666666666667,464.0,219.0,below_fraction_threshold
632289698,2770,,,internal,False,True,False,0.0,0.0,38.0,10.0,near_tie_internal_default
632289796,2771,,,internal,False,True,False,0.0,0.0,8.0,6.0,near_tie_internal_default
632341464,2772,,CB,internal,False,True,False,0.14285714285714285,0.0,6.0,2.0,below_fraction_threshold
632397510,2773,KCg-m,KCg-m_R,internal,False,True,False,0.0048484848484848485,0.0038314176245210726,821.0,260.0,near_tie_internal_default
632397750,2774,KCg-m,KCg-m_R,internal,False,True,False,0.023310023310023312,0.01079136690647482,838.0,275.0,near_tie_internal_default
632397780,2775,KCg-m,KCg-m_R,internal,False,True,False,0.005788712011577424,0.013513513513513514,687.0,219.0,near_tie_internal_default
632397786,2776,KCg-m,KCg-m_R,internal,False,True,False,0.010248901903367497,0.020942408376963352,676.0,187.0,near_tie_internal_default
632397798,2777,KCg-m,KCg-m_R,internal,False,True,False,0.002898550724637681,0.018518518518518517,688.0,212.0,near_tie_internal_default
632402333,2778,KCg-m,KCg-m_R,internal,False,True,False,0.01625,0.01171875,787.0,253.0,near_tie_internal_default
632622290,2779,,,internal,False,True,False,0.0,0.14285714285714285,13.0,6.0,below_fraction_threshold
632626358,2780,,,sensory,True,False,False,1.0,0.0,0.0,1.0,threshold
632630912,2781,,,internal,False,True,False,0.023809523809523808,0.0,41.0,4.0,near_tie_internal_default
632734572,2782,KCg-m,KCg-m_R,internal,False,True,False,0.008032128514056224,0.024096385542168676,741.0,243.0,near_tie_internal_default
632764978,2783,KCg-d,KCg-d_R,sensory,True,False,False,0.20155038759689922,0.04975124378109453,412.0,191.0,threshold
632808044,2784,KCg-m,KCg-m_R,internal,False,True,False,0.028014616321559074,0.03765690376569038,798.0,230.0,near_tie_internal_default
632963424,2785,,,internal,False,True,False,0.6666666666666666,0.75,1.0,1.0,near_tie_internal_default
632963452,2786,,,internal,False,True,False,0.0,0.0,23.0,1.0,near_tie_internal_default
632967517,2787,,,internal,False,True,False,0.0,0.0,44.0,9.0,near_tie_internal_default
632971829,2788,,,output,False,False,True,0.0,1.0,45.0,0.0,threshold
633097828,2789,LHAV3q1,LHAV3q1_R,internal,False,True,False,0.9793621013133208,1.0,33.0,0.0,near_tie_internal_default
633144545,2790,KCg-m,KCg-m_R,internal,False,True,False,0.02351313969571231,0.01762114537444934,706.0,223.0,near_tie_internal_default
633148704,2791,KCg-m,KCg-m_R,internal,False,True,False,0.0047169811320754715,0.004219409282700422,844.0,236.0,near_tie_internal_default
633148716,2792,KCg-m,KCg-m_R,internal,False,True,False,0.01380897583429229,0.023715415019762844,857.0,247.0,near_tie_internal_default
633148859,2793,KCg-m,KCg-m_R,internal,False,True,False,0.0036231884057971015,0.007633587786259542,825.0,260.0,near_tie_internal_default
633149039,2794,KCg-m,KCg-m_R,internal,False,True,False,0.013458950201884253,0.008547008547008548,733.0,232.0,near_tie_internal_default
633149202,2795,KCg-m,KCg-m_R,internal,False,True,False,0.00261437908496732,0.0,763.0,229.0,near_tie_internal_default
633295554,2796,,,internal,False,True,False,0.0,0.0,39.0,9.0,near_tie_internal_default
633299731,2797,,,internal,False,True,False,0.0,0.0,15.0,1.0,near_tie_internal_default
633300117,2798,,,internal,False,True,False,0.0,0.0,28.0,5.0,near_tie_internal_default
633308805,2799,,,internal,False,True,False,0.0,0.0,57.0,7.0,near_tie_internal_default
633308890,2800,,,internal,False,True,False,0.018867924528301886,0.07692307692307693,52.0,12.0,near_tie_internal_default
633312705,2801,,,internal,False,True,False,0.011111111111111112,0.0,89.0,12.0,near_tie_internal_default
633313094,2802,,,internal,False,True,False,0.054945054945054944,0.0,86.0,9.0,near_tie_internal_default
633313201,2803,,,output,False,False,True,0.0,0.2222222222222222,74.0,7.0,threshold
633438933,2804,LHPV4c1_b,LHPV4c1_b_R,internal,False,True,False,0.9913494809688581,0.9947368421052631,5.0,1.0,near_tie_internal_default
633498748,2805,KCg-m,KCg-m_R,internal,False,True,False,0.09762900976290098,0.02092050209205021,647.0,234.0,near_tie_internal_default
633649848,2806,,,internal,False,True,False,0.047058823529411764,0.0,81.0,9.0,near_tie_internal_default
633793553,2807,LHAV3p1,LHAV3p1_R,internal,False,True,False,0.956373551465576,0.9972375690607734,64.0,2.0,near_tie_internal_default
634759240,2808,VP4_vPN,VP4_vPN(mlALT)_R,internal,False,True,False,0.9887640449438202,0.9631147540983607,16.0,27.0,near_tie_internal_default
635062078,2809,DP1m_adPN,DP1m_adPN_R,sensory,True,False,False,0.9568991775814804,0.7693809802772896,566.0,1181.0,threshold
635109166,2810,LHPV7a2,LHPV7a2_R,internal,False,True,False,0.9951028403525954,1.0,5.0,0.0,near_tie_internal_default
635416407,2811,DM5_lPN,DM5_lPN_R,sensory,True,False,False,0.8915211970074813,0.7425897035881436,87.0,165.0,threshold
635890732,2812,SMP573,SMP573_R,internal,False,True,False,0.9833729216152018,0.9939024390243902,7.0,1.0,near_tie_internal_default
636789034,2813,LHAV8a1,LHAV8a1_R,internal,False,True,False,0.9820224719101124,1.0,16.0,0.0,near_tie_internal_default
636789080,2814,VC5_adPN,VC5_adPN_R,sensory,True,False,False,0.9757065735154017,0.8305149884704074,153.0,441.0,threshold
636798093,2815,LHPV5c1_a,LHPV5c1_a_R,internal,False,True,False,0.9970760233918129,1.0,1.0,0.0,near_tie_internal_default
637540087,2816,SLP242,SLP242_R,internal,False,True,False,0.9903846153846154,0.992619926199262,5.0,2.0,near_tie_internal_default
638481581,2817,OA-VUMa2,OA-VUMa2_R,internal,False,True,False,0.962852897473997,0.9479210415791685,75.0,124.0,near_tie_internal_default
639276164,2818,M_lvPNm25,M_lvPNm25_R,internal,False,True,False,1.0,0.9973333333333333,0.0,1.0,near_tie_internal_default
639452632,2819,,,internal,False,True,False,0.996742671009772,0.990909090909091,1.0,1.0,near_tie_internal_default
639585968,2820,LHCENT11,LHCENT11_R,internal,False,True,False,0.996607294317218,0.998936735778841,12.0,2.0,near_tie_internal_default
640281116,2821,SIP041,SIP041_R,internal,False,True,False,0.991044776119403,1.0,3.0,0.0,near_tie_internal_default
640471815,2822,,,internal,False,True,False,0.9970059880239521,0.9896907216494846,1.0,1.0,near_tie_internal_default
640617445,2823,CRE063,CRE063_R,internal,False,True,False,0.9481327800829875,0.9770642201834863,25.0,5.0,near_tie_internal_default
640630581,2824,CRE058,CRE058_R,internal,False,True,False,0.9885714285714285,0.9875,4.0,2.0,near_tie_internal_default
640812431,2825,,,internal,False,True,False,1.0,0.9347826086956522,0.0,3.0,near_tie_internal_default
640963528,2826,SIP018,SIP018_R,internal,False,True,False,0.9883551673944687,1.0,16.0,0.0,near_tie_internal_default
640963556,2827,LHPD2a1,LHPD2a1_R,internal,False,True,False,0.9870410367170627,1.0,6.0,0.0,near_tie_internal_default
641157199,2828,,,internal,False,True,False,1.0,0.9765625,0.0,3.0,near_tie_internal_default
641645610,2829,SMP195_a,SMP195_a_R,internal,False,True,False,0.9896296296296296,1.0,7.0,0.0,near_tie_internal_default
641653381,2830,KCa'b'-m,KCa'b'-m_R,internal,False,True,False,0.0,0.0,692.0,251.0,near_tie_internal_default
641688553,2831,CRE042,CRE042_R,internal,False,True,False,0.9813138686131387,0.9976507439310884,128.0,3.0,near_tie_internal_default
641709938,2832,SMP112,SMP112_R,internal,False,True,False,0.9988814317673378,1.0,1.0,0.0,near_tie_internal_default
641834717,2833,,,internal,False,True,False,0.875,0.9,4.0,1.0,near_tie_internal_default
641835844,2834,,,internal,False,True,False,0.9166666666666666,0.9629629629629629,7.0,1.0,near_tie_internal_default
642123981,2835,,(aDT6c)(MBDLaxon1),internal,False,True,False,0.9882352941176471,1.0,1.0,0.0,near_tie_internal_default
642175875,2836,,,internal,False,True,False,0.9154929577464789,1.0,6.0,0.0,near_tie_internal_default
642176149,2837,,,sensory,True,False,False,0.7142857142857143,0.0,6.0,0.0,threshold
642179893,2838,,,output,False,False,True,0.2777777777777778,0.6,52.0,2.0,threshold
642180628,2839,,,output,False,False,True,0.8333333333333334,1.0,1.0,0.0,threshold
642335523,2840,KCab-p,KCab-p_R,internal,False,True,False,0.14684287812041116,0.06666666666666667,581.0,224.0,near_tie_internal_default
642335553,2841,KCa'b'-m,KCa'b'-m_R,internal,False,True,False,0.0013850415512465374,0.0,721.0,286.0,near_tie_internal_default
642387775,2842,SIP023,SIP023_R,internal,False,True,False,0.9892761394101877,1.0,20.0,0.0,near_tie_internal_default
642516741,2843,,,internal,False,True,False,0.0,0.0,9.0,6.0,near_tie_internal_default
642516892,2844,PPL105,PPL105(a'2a2)(PDL05)_L,internal,False,True,False,0.08319963327985332,0.07670850767085077,4000.0,1324.0,near_tie_internal_default
642516950,2845,,,internal,False,True,False,0.0,0.0,20.0,3.0,near_tie_internal_default
642516965,2846,,,internal,False,True,False,0.0,0.0,11.0,3.0,near_tie_internal_default
642517061,2847,,,output,False,False,True,0.0,0.3333333333333333,4.0,2.0,threshold
642520988,2848,,,internal,False,True,False,0.1736842105263158,0.15384615384615385,157.0,22.0,near_tie_internal_default
642521072,2849,,,sensory,True,False,False,0.6666666666666666,0.0,4.0,0.0,threshold
642660081,2850,LHAV9a1_b,LHAV9a1_b_R,internal,False,True,False,0.9869281045751634,0.9726027397260274,6.0,6.0,near_tie_internal_default
642664141,2851,MBON15,MBON15(a'1)_R,output,False,False,True,0.3315450643776824,0.9957264957264957,1246.0,1.0,threshold
642680823,2852,KCab-s,KCab-s_R,internal,False,True,False,0.00528169014084507,0.008438818565400843,565.0,235.0,near_tie_internal_default
642680826,2853,KCab-p,KCab-p_R,internal,False,True,False,0.1701492537313433,0.05725190839694656,556.0,247.0,below_fraction_threshold
642680853,2854,KCab-m,KCab-m_R,internal,False,True,False,0.0,0.0,522.0,207.0,near_tie_internal_default
642680881,2855,KCab-m,KCab-m_R,internal,False,True,False,0.0,0.0,499.0,193.0,near_tie_internal_default
642680969,2856,KCab-p,KCab-p_R,internal,False,True,False,0.1630901287553648,0.05303030303030303,585.0,250.0,below_fraction_threshold
642681034,2857,,,internal,False,True,False,0.0,0.0,10.0,0.0,near_tie_internal_default
642681035,2858,KCab-m,KCab-m_R,internal,False,True,False,0.00398406374501992,0.005376344086021506,500.0,185.0,near_tie_internal_default
642689607,2859,KCab-m,KCab-m_R,internal,False,True,False,0.00539568345323741,0.004761904761904762,553.0,209.0,near_tie_internal_default
642702809,2860,CRE050,CRE050_R,internal,False,True,False,0.9551948051948052,0.9935483870967742,207.0,4.0,near_tie_internal_default
642715622,2861,FB2C,FB2C_R,internal,False,True,False,0.9994029850746269,1.0,1.0,0.0,near_tie_internal_default
642723975,2862,mALB2,mALB2_L,internal,False,True,False,0.9991789819376026,1.0,1.0,0.0,near_tie_internal_default
642732835,2863,MBON32,MBON32(y2)_R,output,False,False,True,0.45218432831116434,0.9305354558610709,8690.0,48.0,threshold
642846335,2864,,,internal,False,True,False,0.9009497964721845,1.0,73.0,0.0,near_tie_internal_default
642857929,2865,,,internal,False,True,False,0.0,0.0,16.0,0.0,near_tie_internal_default
642861943,2866,,,output,False,False,True,0.43548387096774194,0.8571428571428571,140.0,3.0,threshold
642861954,2867,,,internal,False,True,False,0.0,0.0,2.0,2.0,near_tie_internal_default
642862339,2868,,,internal,False,True,False,0.0,0.0,61.0,32.0,near_tie_internal_default
643030435,2869,,,internal,False,True,False,0.0,0.0,10.0,0.0,near_tie_internal_default
643142863,2870,PAM01_a,PAM01_a(y5)_L,internal,False,True,False,0.1816467630421119,0.0,1302.0,156.0,below_fraction_threshold
643198971,2871,,,internal,False,True,False,0.0,0.0,15.0,0.0,near_tie_internal_default
643199007,2872,,,internal,False,True,False,0.0,0.0,27.0,1.0,near_tie_internal_default
643203302,2873,,,internal,False,True,False,0.0,0.0,12.0,1.0,near_tie_internal_default
643307064,2874,AVLP521,AVLP521_R,internal,False,True,False,0.9985569985569985,1.0,1.0,0.0,near_tie_internal_default
643329030,2875,SIP069,SIP069_R,internal,False,True,False,0.9934296977660972,1.0,5.0,0.0,near_tie_internal_default
643362770,2876,KCab-s,KCab-s_R,internal,False,True,False,0.0016778523489932886,0.0,595.0,243.0,near_tie_internal_default
643362971,2877,,,internal,False,True,False,0.0,0.0,34.0,0.0,near_tie_internal_default
643363111,2878,KCab-s,KCab-s_R,internal,False,True,False,0.0016155088852988692,0.0,618.0,253.0,near_tie_internal_default
643488175,2879,CRE045,CRE045(ADM10)_L,internal,False,True,False,0.9907407407407407,1.0,7.0,0.0,near_tie_internal_default
643501489,2880,PAM02,PAM02(B'2a)_L,internal,False,True,False,0.15910964550700743,0.0425531914893617,1020.0,180.0,below_fraction_threshold
643523134,2881,PAM05,PAM05(B'2p)_L,internal,False,True,False,0.1454248366013072,0.03430079155672823,1046.0,366.0,below_fraction_threshold
643535450,2882,,,internal,False,True,False,0.0,0.0,12.0,0.0,near_tie_internal_default
643535876,2883,PAM10,PAM10(B1)_L,internal,False,True,False,0.012751677852348993,0.002364066193853428,1471.0,422.0,near_tie_internal_default
643539814,2884,,,internal,False,True,False,0.0,0.0,0.0,2.0,near_tie_internal_default
643539904,2885,,,internal,False,True,False,0.0,0.0,12.0,0.0,near_tie_internal_default
643540027,2886,,,internal,False,True,False,0.0,0.0,12.0,0.0,near_tie_internal_default
643540123,2887,,,internal,False,True,False,0.0,0.0,12.0,0.0,near_tie_internal_default
643544003,2888,,,internal,False,True,False,0.0,0.0,46.0,23.0,near_tie_internal_default
643544256,2889,,,internal,False,True,False,0.0,0.0,11.0,0.0,near_tie_internal_default
643544341,2890,,,internal,False,True,False,0.0,0.0,16.0,0.0,near_tie_internal_default
643679015,2891,SIP053,SIP053_R,internal,False,True,False,0.9953560371517027,1.0,3.0,0.0,near_tie_internal_default
643703819,2892,KCab-s,KCab-s_R,internal,False,True,False,0.003134796238244514,0.0,636.0,243.0,near_tie_internal_default
643717679,2893,SMP173,SMP173_R,internal,False,True,False,0.9976019184652278,1.0,1.0,0.0,near_tie_internal_default
643739027,2894,CRE052,CRE052_R,internal,False,True,False,0.9929266136162688,1.0,8.0,0.0,near_tie_internal_default
643794320,2895,CRE029_a,CRE029_a_R,internal,False,True,False,0.9811676082862524,0.8866279069767442,20.0,39.0,near_tie_internal_default
643830129,2896,CRE046,CRE046(ADM10)_L,internal,False,True,False,0.9709228824273072,0.9947368421052631,23.0,1.0,near_tie_internal_default
643847447,2897,MBON32,MBON32(y2)(ADM08)_L,output,False,False,True,0.7346960965532239,0.9868173258003766,2440.0,14.0,threshold
643880863,2898,,,internal,False,True,False,0.0,0.0,15.0,0.0,near_tie_internal_default
643880965,2899,,,internal,False,True,False,0.038461538461538464,0.0,150.0,11.0,near_tie_internal_default
643885095,2900,,,internal,False,True,False,0.11934156378600823,0.02631578947368421,214.0,37.0,near_tie_internal_default
643885096,2901,,,internal,False,True,False,0.0,0.0,49.0,19.0,near_tie_internal_default
643885098,2902,,,internal,False,True,False,0.02631578947368421,0.0,37.0,16.0,near_tie_internal_default
643885103,2903,,,output,False,False,True,0.15789473684210525,0.3125,32.0,11.0,threshold
643885213,2904,,,internal,False,True,False,0.0,0.0,57.0,21.0,near_tie_internal_default
643885285,2905,,,internal,False,True,False,0.0,0.0,37.0,21.0,near_tie_internal_default
643885386,2906,,,internal,False,True,False,0.0,0.0,73.0,38.0,near_tie_internal_default
643885450,2907,,,internal,False,True,False,0.0,0.0,34.0,22.0,near_tie_internal_default
644113913,2908,SMP139,SMP139_L,internal,False,True,False,0.998911860718172,1.0,1.0,0.0,near_tie_internal_default
644118254,2909,CRE030_b,CRE030_b_L,internal,False,True,False,0.9467391304347826,0.991869918699187,49.0,2.0,near_tie_internal_default
644148539,2910,CRE039,CRE039_R,internal,False,True,False,0.9983498349834984,1.0,1.0,0.0,near_tie_internal_default
644148561,2911,SMP139,SMP139_R,internal,False,True,False,0.995656894679696,1.0,4.0,0.0,near_tie_internal_default
644148647,2912,CRE031,CRE031_R,internal,False,True,False,0.8597883597883598,0.9438775510204082,106.0,11.0,near_tie_internal_default
644148661,2913,CRE036,CRE036_R,internal,False,True,False,0.9763313609467456,0.9923076923076923,8.0,1.0,near_tie_internal_default
644148705,2914,CRE036,CRE036_R,internal,False,True,False,0.9724137931034482,0.9925925925925926,8.0,1.0,near_tie_internal_default
644152981,2915,CRE029_b,CRE029_b_R,internal,False,True,False,0.9934533551554828,0.9958333333333333,4.0,1.0,near_tie_internal_default
644153089,2916,CRE039,CRE039_R,internal,False,True,False,0.9965095986038395,1.0,2.0,0.0,near_tie_internal_default
644161860,2917,CRE045,CRE045(ADM10)_L,internal,False,True,False,0.9925595238095238,1.0,5.0,0.0,near_tie_internal_default
644226063,2918,,,internal,False,True,False,0.9947368421052631,1.0,1.0,0.0,near_tie_internal_default
644226182,2919,,,internal,False,True,False,0.5625,0.5,21.0,13.0,near_tie_internal_default
644226236,2920,,,internal,False,True,False,0.35714285714285715,0.3,18.0,14.0,near_tie_internal_default
644226282,2921,,,internal,False,True,False,0.075,0.0625,37.0,15.0,near_tie_internal_default
644226334,2922,,,internal,False,True,False,0.125,0.16666666666666666,21.0,10.0,near_tie_internal_default
644226338,2923,,,internal,False,True,False,0.8857142857142857,0.9090909090909091,4.0,1.0,near_tie_internal_default
644226341,2924,,,sensory,True,False,False,0.3829787234042553,0.2631578947368421,29.0,14.0,threshold
644378240,2925,,,internal,False,True,False,0.9957507082152974,1.0,3.0,0.0,near_tie_internal_default
644417074,2926,PAM06_b,PAM06_b(B'2m)_R,internal,False,True,False,0.18804920913884007,0.008333333333333333,924.0,119.0,below_fraction_threshold
644433538,2927,SMP015,SMP015_R,internal,False,True,False,0.9991007194244604,1.0,1.0,0.0,near_tie_internal_default
644450565,2928,CRE005,CRE005_R,internal,False,True,False,0.9956919763058697,0.9965034965034965,8.0,3.0,near_tie_internal_default
644450686,2929,SMP059,SMP059_R,internal,False,True,False,1.0,0.998,0.0,1.0,near_tie_internal_default
644529212,2930,,,internal,False,True,False,0.9937426671881111,0.9982935153583617,16.0,1.0,near_tie_internal_default
644761952,2931,LHPD2c5,LHPD2c5_R,internal,False,True,False,0.9886934673366834,1.0,9.0,0.0,near_tie_internal_default
644788121,2932,LAL007,LAL007_R,internal,False,True,False,0.9985119047619048,1.0,2.0,0.0,near_tie_internal_default
644870768,2933,PAM01_a,PAM01_a(y5)_L,internal,False,True,False,0.18716577540106952,0.0,760.0,143.0,below_fraction_threshold
644874664,2934,,,internal,False,True,False,0.9926108374384236,1.0,3.0,0.0,near_tie_internal_default
644896959,2935,PAM09,PAM09(B1ped)_L,internal,False,True,False,0.016901408450704224,0.004405286343612335,698.0,226.0,near_tie_internal_default
645090294,2936,PAM04_a,PAM04_a(B2)_R,internal,False,True,False,0.1919191919191919,0.06338028169014084,560.0,133.0,below_fraction_threshold
645224664,2937,PAM01_a,PAM01_a(y5)_L,internal,False,True,False,0.14199655765920827,0.02040816326530612,997.0,144.0,below_fraction_threshold
645228729,2938,,,internal,False,True,False,0.894457099468489,0.9713541666666666,139.0,11.0,near_tie_internal_default
645897107,2939,CRE044,CRE044(ADM10)_L,internal,False,True,False,0.9831365935919055,1.0,10.0,0.0,near_tie_internal_default
660730340,2940,KCab-c,KCab-c_R,internal,False,True,False,0.00936768149882904,0.005780346820809248,423.0,172.0,near_tie_internal_default
661076014,2941,KCab-c,KCab-c_R,internal,False,True,False,0.002398081534772182,0.0,416.0,161.0,near_tie_internal_default
661080007,2942,KCa'b'-m,KCa'b'-m_R,internal,False,True,False,0.003134796238244514,0.0,636.0,222.0,near_tie_internal_default
661084049,2943,KCg-m,KCg-m_R,internal,False,True,False,0.0024600246002460025,0.003968253968253968,811.0,251.0,near_tie_internal_default
661395129,2944,KCg-m,KCg-m_R,internal,False,True,False,0.005050505050505051,0.0,788.0,262.0,near_tie_internal_default
661399477,2945,KCg-m,KCg-m_R,internal,False,True,False,0.023287671232876714,0.004739336492890996,713.0,210.0,near_tie_internal_default
661407917,2946,KCa'b'-m,KCa'b'-m_R,internal,False,True,False,0.004629629629629629,0.0,645.0,243.0,near_tie_internal_default
661408056,2947,KCg-m,KCg-m_R,internal,False,True,False,0.009887005649717515,0.01327433628318584,701.0,223.0,near_tie_internal_default
661408094,2948,KCab-m,KCab-m_R,internal,False,True,False,0.0018018018018018018,0.0,554.0,179.0,near_tie_internal_default
661421129,2949,KCg-m,KCg-m_R,internal,False,True,False,0.0,0.0,829.0,244.0,near_tie_internal_default
661430106,2950,KCg-m,KCg-m_R,internal,False,True,False,0.007033997655334115,0.0,847.0,271.0,near_tie_internal_default
661430179,2951,KCg-m,KCg-m_R,internal,False,True,False,0.003952569169960474,0.003703703703703704,756.0,269.0,near_tie_internal_default
661740600,2952,,KC part due to gap,internal,False,True,False,0.0,0.0,84.0,7.0,near_tie_internal_default
661740651,2953,KCg-m,KCg-m_R,internal,False,True,False,0.007556675062972292,0.0,788.0,248.0,near_tie_internal_default
661757811,2954,KCg-m,KCg-m_R,internal,False,True,False,0.0013440860215053765,0.004219409282700422,743.0,236.0,near_tie_internal_default
661766416,2955,KCg-m,KCg-m_R,internal,False,True,False,0.0,0.0,780.0,247.0,near_tie_internal_default
662081640,2956,KCg-m,KCg-m_R,internal,False,True,False,0.024291497975708502,0.0047169811320754715,723.0,211.0,near_tie_internal_default
662081902,2957,KCg-m,KCg-m_R,internal,False,True,False,0.0012106537530266344,0.0,825.0,254.0,near_tie_internal_default
662085486,2958,KCg-m,KCg-m_R,internal,False,True,False,0.011811023622047244,0.0,753.0,232.0,near_tie_internal_default
662085792,2959,,KC part due to gap,internal,False,True,False,0.0,0.0,38.0,3.0,near_tie_internal_default
662085992,2960,,,internal,False,True,False,0.0,0.0,11.0,0.0,near_tie_internal_default
662089919,2961,,KC part due to gap,internal,False,True,False,0.0,0.0,126.0,18.0,near_tie_internal_default
662094168,2962,KCg-m,KCg-m_R,internal,False,True,False,0.001142857142857143,0.0,874.0,263.0,near_tie_internal_default
662094708,2963,,,internal,False,True,False,0.0,0.0,10.0,0.0,near_tie_internal_default
662103124,2964,KCab-c,KCab-c_R,internal,False,True,False,0.004555808656036446,0.0,437.0,166.0,near_tie_internal_default
662107551,2965,KCg-m,KCg-m_R,internal,False,True,False,0.002677376171352075,0.004201680672268907,745.0,237.0,near_tie_internal_default
662107593,2966,KCg-m,KCg-m_R,internal,False,True,False,0.08016877637130802,0.004347826086956522,654.0,229.0,near_tie_internal_default
662409505,2967,KCa'b'-m,KCa'b'-m_R,internal,False,True,False,0.0,0.0,590.0,221.0,near_tie_internal_default
662409582,2968,KCa'b'-ap2,KCa'b'-ap2_R,internal,False,True,False,0.003194888178913738,0.00784313725490196,624.0,253.0,near_tie_internal_default
662414157,2969,KCab-c,KCab-c_R,internal,False,True,False,0.004081632653061225,0.005494505494505495,488.0,181.0,near_tie_internal_default
662418320,2970,KCg-m,KCg-m_R,internal,False,True,False,0.0026917900403768506,0.0,741.0,240.0,near_tie_internal_default
662452625,2971,KCg-m,KCg-m_R,internal,False,True,False,0.0035087719298245615,0.003484320557491289,852.0,286.0,near_tie_internal_default
662456848,2972,,,internal,False,True,False,0.0,0.0,21.0,1.0,near_tie_internal_default
662461539,2973,KCg-m,KCg-m_R,internal,False,True,False,0.005044136191677175,0.021052631578947368,789.0,279.0,near_tie_internal_default
662461630,2974,,,internal,False,True,False,0.0,0.0,1.0,2.0,near_tie_internal_default
662711769,2975,,KC part due to gap,internal,False,True,False,0.0,0.0,136.0,12.0,near_tie_internal_default
662728826,2976,KCab-m,KCab-m_R,internal,False,True,False,0.003766478342749529,0.0,529.0,205.0,near_tie_internal_default
662754991,2977,KCg-m,KCg-m_R,internal,False,True,False,0.0014534883720930232,0.00392156862745098,687.0,254.0,near_tie_internal_default
662763626,2978,KCg-m,KCg-m_R,internal,False,True,False,0.0033594624860022394,0.0,890.0,275.0,near_tie_internal_default
662763904,2979,KCg-m,KCg-m_R,internal,False,True,False,0.03977272727272727,0.017543859649122806,676.0,224.0,near_tie_internal_default
662767770,2980,KCg-m,KCg-m_R,internal,False,True,False,0.0,0.0,741.0,218.0,near_tie_internal_default
662772373,2981,KCab-m,KCab-m_R,internal,False,True,False,0.0034482758620689655,0.0,578.0,209.0,near_tie_internal_default
662772393,2982,KCg-m,KCg-m_R,internal,False,True,False,0.003355704697986577,0.0,891.0,279.0,near_tie_internal_default
662776660,2983,VC3m_lvPN,VC3m_lvPN_R,sensory,True,False,False,0.9687774846086191,0.7932692307692307,71.0,258.0,threshold
662789529,2984,KCab-s,KCab-s_R,internal,False,True,False,0.0031201248049922,0.0,639.0,226.0,near_tie_internal_default
662802763,2985,,,internal,False,True,False,0.0,0.0,11.0,0.0,near_tie_internal_default
662802782,2986,KCg-m,KCg-m_R,internal,False,True,False,0.020706455542021926,0.029914529914529916,804.0,227.0,near_tie_internal_default
662806790,2987,,,internal,False,True,False,0.0625,0.0,15.0,2.0,near_tie_internal_default
662806818,2988,KCg-m,KCg-m_R,internal,False,True,False,0.008373205741626795,0.011583011583011582,829.0,256.0,near_tie_internal_default
662979321,2989,,,internal,False,True,False,0.017857142857142856,0.18181818181818182,55.0,9.0,below_fraction_threshold
662983491,2990,,,internal,False,True,False,0.030303030303030304,0.14285714285714285,32.0,6.0,below_fraction_threshold
