seed,model,task,split,T,noise_std,epochs_ran,final_train_loss,best_val_loss,trainable_parameter_count,frozen_edge_count,recurrent_parameter_count,trainable_recurrent_parameter_count,recurrent_train_mode,K,latency_ms_per_sequence,mse,heading_angular_error,position_rmse,final_home_vector_cosine,final_displacement_error,bump_mse,heading_bump_angular_error,home_bearing_angular_error,home_distance_rmse,final_home_bearing_angular_error,final_home_distance_error,drift_slope_vs_T
0,connectome_bpu,cx_landmark_bump,test,50,0.0,20,0.030625434780988513,0.02732039091642946,1291297,0,1277773,1277773,observed,3,0.7190876812501301,0.027015505824238062,0.17088930308818817,1.2111021280288696,0.9979361295700073,1.0237290859222412,0.018423182889819145,0.17088930308818817,0.06845226883888245,1.2111021280288696,0.048652175813913345,1.0237290859222412,0.015250929764338901
0,connectome_bpu,cx_landmark_bump,test,100,0.0,20,0.030625434780988513,0.02732039091642946,1291297,0,1277773,1277773,observed,3,0.7190876812501301,0.055755133740603924,0.4197198450565338,2.1285996437072754,0.9975059628486633,1.6748478412628174,0.042292192578315735,0.4197198450565338,0.08100418001413345,2.1285996437072754,0.05412083491683006,1.6748478412628174,0.015250929764338901
0,connectome_bpu,cx_landmark_bump,test,200,0.0,20,0.030625434780988513,0.02732039091642946,1291297,0,1277773,1277773,observed,3,0.7190876812501301,0.10067930025979877,0.7652978897094727,4.398760795593262,0.994516909122467,3.2890830039978027,0.0742315724492073,0.7652978897094727,0.09046359360218048,4.398760795593262,0.07386071979999542,3.2890830039978027,0.015250929764338901
0,connectome_bpu,cx_landmark_bump,test_noise,200,0.0,20,0.030625434780988513,0.02732039091642946,1291297,0,1277773,1277773,observed,3,0.7190876812501301,0.09935781871899962,0.7582926750183105,4.342866897583008,0.99483722448349,3.322014331817627,0.07365135103464127,0.7582926750183105,0.08966884762048721,4.342866897583008,0.07349682599306107,3.322014331817627,0.015250929764338901
0,connectome_bpu,cx_landmark_bump,test_noise,200,0.05,20,0.030625434780988513,0.02732039091642946,1291297,0,1277773,1277773,observed,3,0.7190876812501301,0.11116345413029194,0.7810900807380676,4.298039436340332,0.9926946759223938,3.288175106048584,0.07538264989852905,0.7810900807380676,0.1397731900215149,4.298039436340332,0.09146443754434586,3.288175106048584,0.015250929764338901
0,connectome_bpu,cx_landmark_bump,test_noise,200,0.1,20,0.030625434780988513,0.02732039091642946,1291297,0,1277773,1277773,observed,3,0.7190876812501301,0.1483769677579403,0.8402883410453796,4.477865695953369,0.9870125651359558,3.377638578414917,0.0809890553355217,0.8402883410453796,0.23150929808616638,4.477865695953369,0.12525634467601776,3.377638578414917,0.015250929764338901
0,connectome_bpu,cx_landmark_bump,test_noise,200,0.2,20,0.030625434780988513,0.02732039091642946,1291297,0,1277773,1277773,observed,3,0.7190876812501301,0.2717355415225029,0.9981419444084167,5.286157608032227,0.9656362533569336,3.9358818531036377,0.09294670075178146,0.9981419444084167,0.4437427818775177,5.286157608032227,0.20490142703056335,3.9358818531036377,0.015250929764338901
1,connectome_bpu,cx_landmark_bump,test,50,0.0,20,0.041327970078851604,0.03993955533951521,1291297,0,1277773,1277773,observed,3,0.7191385343730872,0.039040418807417154,0.2612387239933014,1.4939767122268677,0.9976199269294739,1.0395251512527466,0.027543805539608,0.2612387239933014,0.07936233282089233,1.4939767122268677,0.05369192361831665,1.0395251512527466,0.007205277681350707
1,connectome_bpu,cx_landmark_bump,test,100,0.0,20,0.041327970078851604,0.03993955533951521,1291297,0,1277773,1277773,observed,3,0.7191385343730872,0.07097483286634088,0.6033164262771606,2.4364967346191406,0.9964538812637329,1.3877819776535034,0.05320265516638756,0.6033164262771606,0.09418947249650955,2.4364967346191406,0.06393717229366302,1.3877819776535034,0.007205277681350707
1,connectome_bpu,cx_landmark_bump,test,200,0.0,20,0.041327970078851604,0.03993955533951521,1291297,0,1277773,1277773,observed,3,0.7191385343730872,0.11651919223368168,0.9178484082221985,5.184922695159912,0.9926379323005676,2.117915391921997,0.07553141564130783,0.9178484082221985,0.11199246346950531,5.184922695159912,0.08621690422296524,2.117915391921997,0.007205277681350707
1,connectome_bpu,cx_landmark_bump,test_noise,200,0.0,20,0.041327970078851604,0.03993955533951521,1291297,0,1277773,1277773,observed,3,0.7191385343730872,0.11517763882875443,0.9182202219963074,5.147984027862549,0.9933158159255981,2.1404471397399902,0.07562410831451416,0.9182202219963074,0.1100139245390892,5.147984027862549,0.08289113640785217,2.1404471397399902,0.007205277681350707
1,connectome_bpu,cx_landmark_bump,test_noise,200,0.05,20,0.041327970078851604,0.03993955533951521,1291297,0,1277773,1277773,observed,3,0.7191385343730872,0.12663702201098204,0.937861979007721,5.172078609466553,0.9918355345726013,2.2429301738739014,0.07668156921863556,0.937861979007721,0.1537977010011673,5.172078609466553,0.09507113695144653,2.2429301738739014,0.007205277681350707
1,connectome_bpu,cx_landmark_bump,test_noise,200,0.1,20,0.041327970078851604,0.03993955533951521,1291297,0,1277773,1277773,observed,3,0.7191385343730872,0.15833633299916983,0.9786473512649536,5.436007976531982,0.9873314499855042,2.5761783123016357,0.0795409306883812,0.9786473512649536,0.23377878963947296,5.436007976531982,0.12076380103826523,2.5761783123016357,0.007205277681350707
1,connectome_bpu,cx_landmark_bump,test_noise,200,0.2,20,0.041327970078851604,0.03993955533951521,1291297,0,1277773,1277773,observed,3,0.7191385343730872,0.2674050163477659,1.0788724422454834,6.377538204193115,0.9708941578865051,3.626239776611328,0.08572050929069519,1.0788724422454834,0.4266302287578583,6.377538204193115,0.1872182935476303,3.626239776611328,0.007205277681350707
2,connectome_bpu,cx_landmark_bump,test,50,0.0,20,0.03797457022946092,0.043229607632383704,1291297,0,1277773,1277773,observed,3,0.7191540937469654,0.042952101677656174,0.27184993028640747,1.555291771888733,0.9970051050186157,1.527309775352478,0.028049197047948837,0.27184993028640747,0.08849497884511948,1.555291771888733,0.05896218866109848,1.527309775352478,471.9858806828091
2,connectome_bpu,cx_landmark_bump,test,100,0.0,20,0.03797457022946092,0.043229607632383704,1291297,0,1277773,1277773,observed,3,0.7191540937469654,0.07817726954817772,0.6090023517608643,2.572303533554077,0.9764057397842407,4.907095432281494,0.0547652505338192,0.6090023517608643,0.11012464761734009,2.572303533554077,0.12800420820713043,4.907095432281494,471.9858806828091
