seed,model,epoch,train_mse,val_mse,best_val_mse,patience_wait
0,connectome_bpu,1,12803279.912509046,0.335602480918169,0.335602480918169,0
0,connectome_bpu,2,0.23508917964711973,0.23223894461989403,0.23223894461989403,0
0,connectome_bpu,3,0.15539528787890566,0.131055214907974,0.131055214907974,0
0,connectome_bpu,4,0.11015833735088759,0.10215431544929743,0.10215431544929743,0
0,connectome_bpu,5,0.09571378140509883,0.09963964065536857,0.09963964065536857,0
0,connectome_bpu,6,0.08191403972951672,0.0709153632633388,0.0709153632633388,0
0,connectome_bpu,7,0.0732333414445195,0.07474172441288829,0.0709153632633388,1
0,connectome_bpu,8,0.0683658951539782,0.07282500807195902,0.0709153632633388,2
0,connectome_bpu,9,0.06406989288103732,0.061986904591321945,0.061986904591321945,0
0,connectome_bpu,10,0.06313170318173457,0.06109726405702531,0.06109726405702531,0
0,connectome_bpu,11,0.06164759784182416,0.05665488145314157,0.05665488145314157,0
0,connectome_bpu,12,0.05291176653361019,0.05206497525796294,0.05206497525796294,0
0,connectome_bpu,13,0.05151807347053214,0.04946248256601393,0.04946248256601393,0
0,connectome_bpu,14,0.04933550807682774,0.04998958623036742,0.04946248256601393,1
0,connectome_bpu,15,0.04702814762728124,0.05269162147305906,0.04946248256601393,2
0,connectome_bpu,16,0.04414524958480762,0.05020461603999138,0.04946248256601393,3
0,connectome_bpu,17,0.04190018296807627,0.042238503228873014,0.042238503228873014,0
0,connectome_bpu,18,0.038698921593118316,0.0387985217384994,0.0387985217384994,0
0,connectome_bpu,19,0.03566491589704646,0.03957524034194648,0.0387985217384994,1
0,connectome_bpu,20,0.030625434780988513,0.02732039091642946,0.02732039091642946,0
1,connectome_bpu,1,3696678.5883114957,0.4629798252135515,0.4629798252135515,0
1,connectome_bpu,2,0.3228386031298698,0.27870271913707256,0.27870271913707256,0
1,connectome_bpu,3,0.2145819658342796,0.1637464091181755,0.1637464091181755,0
1,connectome_bpu,4,0.15069100496512425,0.14212674740701914,0.14212674740701914,0
1,connectome_bpu,5,0.1204630408105971,0.11141066066920757,0.11141066066920757,0
1,connectome_bpu,6,0.09761985796916334,0.08843830833211541,0.08843830833211541,0
1,connectome_bpu,7,0.09329811596794974,0.1214841054752469,0.08843830833211541,1
1,connectome_bpu,8,0.08467312487243098,0.07957608671858907,0.07957608671858907,0
1,connectome_bpu,9,0.07304276705165452,0.06770594278350472,0.06770594278350472,0
1,connectome_bpu,10,0.06508972807021081,0.06381572457030416,0.06381572457030416,0
1,connectome_bpu,11,0.06176130563209328,0.057324962923303246,0.057324962923303246,0
1,connectome_bpu,12,0.05767830249063576,0.05502724018879235,0.05502724018879235,0
1,connectome_bpu,13,0.05494838354142406,0.05949504813179374,0.05502724018879235,1
1,connectome_bpu,14,0.051868416793361495,0.050418712897226214,0.050418712897226214,0
1,connectome_bpu,15,0.04931021363863462,0.06463750265538692,0.050418712897226214,1
1,connectome_bpu,16,0.048884245366612566,0.043479367159307,0.043479367159307,0
1,connectome_bpu,17,0.046183786720414705,0.04526815772987902,0.043479367159307,1
1,connectome_bpu,18,0.04426299224171457,0.047701284755021334,0.043479367159307,2
1,connectome_bpu,19,0.04141216333719749,0.03993955533951521,0.03993955533951521,0
1,connectome_bpu,20,0.041327970078851604,0.04184700036421418,0.03993955533951521,1
2,connectome_bpu,1,1464711066.053636,0.36886332370340824,0.36886332370340824,0
2,connectome_bpu,2,0.32610759723790084,0.18576470762491226,0.18576470762491226,0
2,connectome_bpu,3,0.17797763023195387,0.16427464596927166,0.16427464596927166,0
2,connectome_bpu,4,0.12664829977328265,0.11061236681416631,0.11061236681416631,0
2,connectome_bpu,5,0.09906722397743901,0.08017219742760062,0.08017219742760062,0
2,connectome_bpu,6,0.08274189778898336,0.1417768383398652,0.08017219742760062,1
2,connectome_bpu,7,0.07974884394980684,0.06502968538552523,0.06502968538552523,0
2,connectome_bpu,8,0.07019386643284484,0.06976209301501513,0.06502968538552523,1
2,connectome_bpu,9,0.06355390990082221,0.05852064536884427,0.05852064536884427,0
2,connectome_bpu,10,0.05907326290690446,0.05844671558588743,0.05844671558588743,0
2,connectome_bpu,11,0.05573796589351908,0.06097243493422866,0.05844671558588743,1
2,connectome_bpu,12,0.05675136425261256,0.05527449562214315,0.05527449562214315,0
2,connectome_bpu,13,0.050761445790906495,0.05741739924997091,0.05527449562214315,1
2,connectome_bpu,14,0.049302752495189256,0.050618888111785054,0.050618888111785054,0
2,connectome_bpu,15,0.04906317983058434,0.05468623852357268,0.050618888111785054,1
2,connectome_bpu,16,0.04644991400875623,0.04713033186271787,0.04713033186271787,0
2,connectome_bpu,17,0.04467450601013401,0.047008342342451215,0.047008342342451215,0
2,connectome_bpu,18,0.04459133197235156,0.05608091573230922,0.047008342342451215,1
2,connectome_bpu,19,0.04130325772905651,0.0470806376542896,0.047008342342451215,2
2,connectome_bpu,20,0.03797457022946092,0.043229607632383704,0.043229607632383704,0
